step,optim/LR (group 0),optim/total grad norm,system/GPU active mem (%),system/GPU active mem (GiB),system/GPU reserved mem (%),system/GPU reserved mem (GiB),throughput/device/data loading (s),train/InfoNCE,train/ModalityPatchDisc,train/ema_decay
860,1.0750000001280569e-05,0.44224974513053894,59.45817184448242,47.12161636352539,72.117431640625,57.154296875,7.872411251068115,0.01341855525970459,7.220947265625,0.9902870655059814
861,1.0762500096461736e-05,0.927643895149231,41.999027252197266,33.284950256347656,72.117431640625,57.154296875,6.277594566345215,0.010511994361877441,7.4583740234375,0.9902875423431396
862,1.0775000191642903e-05,0.5829838514328003,51.13240432739258,40.5233039855957,72.117431640625,57.154296875,6.146943092346191,0.017512202262878418,6.99658203125,0.990287721157074
863,1.078750028682407e-05,0.5961290597915649,46.49749755859375,36.850059509277344,72.117431640625,57.154296875,6.290716648101807,0.013961076736450195,7.6083984375,0.990287721157074
864,1.0800000382005237e-05,1.5571163892745972,61.089447021484375,48.414432525634766,72.117431640625,57.154296875,8.48859977722168,0.013611078262329102,7.2054443359375,0.9902878403663635
865,1.0812499567691702e-05,0.2096291035413742,4.249438762664795,3.367753028869629,72.117431640625,57.154296875,7.069972515106201,0.014725923538208008,7.1441650390625,0.9902879595756531
866,1.082499966287287e-05,0.9581947922706604,41.167903900146484,32.62626647949219,72.117431640625,57.154296875,6.037503242492676,0.014548778533935547,7.451171875,0.9902880191802979
867,1.0837499758054037e-05,0.5061203241348267,42.534385681152344,33.709228515625,72.117431640625,57.154296875,5.929542541503906,0.013446927070617676,7.479248046875,0.990288496017456
868,1.0849999853235204e-05,0.48833155632019043,65.14329528808594,51.62717819213867,72.117431640625,57.154296875,6.954583644866943,0.015200376510620117,7.4229736328125,0.9902886748313904
869,1.0862499948416371e-05,0.6991541981697083,49.763404846191406,39.43834686279297,72.117431640625,57.154296875,6.743469715118408,0.018342018127441406,6.531005859375,0.9902887344360352
870,1.0875000043597538e-05,0.2533872425556183,57.752498626708984,45.769840240478516,72.12482452392578,57.16015625,7.632784366607666,0.01520681381225586,7.4443359375,0.9902907013893127
871,1.0887500138778705e-05,0.5735263228416443,47.5539665222168,37.68733215332031,72.12482452392578,57.16015625,6.180276870727539,0.01487886905670166,7.2232666015625,0.9902908205986023
872,1.0900000233959872e-05,0.7607870101928711,39.296470642089844,31.143123626708984,72.12482452392578,57.16015625,6.73423957824707,0.01660442352294922,7.21240234375,0.9902913570404053
873,1.091250032914104e-05,0.2310808300971985,10.658549308776855,8.44708251953125,72.12482452392578,57.16015625,6.437722206115723,0.014632701873779297,7.587646484375,0.99029141664505
874,1.0925000424322207e-05,0.636691689491272,43.972679138183594,34.84910202026367,72.12482452392578,57.16015625,6.626477241516113,0.016076207160949707,7.39599609375,0.9902915358543396
875,1.0937499610008672e-05,0.7793900966644287,53.8265380859375,42.658451080322266,72.12482452392578,57.16015625,5.857372760772705,0.011227965354919434,7.537841796875,0.9902916550636292
876,1.0949999705189839e-05,0.3033522665500641,36.11407470703125,28.621021270751953,72.12482452392578,57.16015625,7.597557544708252,0.012658298015594482,7.05419921875,0.9902916550636292
877,1.0962499800371006e-05,0.4170272648334503,3.9559578895568848,3.135164260864258,72.12482452392578,57.16015625,4.994019031524658,0.016638755798339844,7.2420654296875,0.9902918338775635
878,1.0974999895552173e-05,0.5621217489242554,51.7602653503418,41.02089309692383,72.12482452392578,57.16015625,6.670302867889404,0.014852404594421387,7.1602783203125,0.9902923107147217
879,1.098749999073334e-05,0.20122362673282623,48.798973083496094,38.67401885986328,72.12482452392578,57.16015625,8.658052444458008,0.011245012283325195,7.613525390625,0.990292489528656
880,1.1000000085914508e-05,0.512229859828949,58.29365158081055,46.19871520996094,72.12482452392578,57.16015625,5.517850875854492,0.012518644332885742,7.08935546875,0.9902925491333008
881,1.1012500181095675e-05,0.4923775792121887,56.01530075073242,44.39308547973633,72.12482452392578,57.16015625,7.244550704956055,0.013370037078857422,7.2774658203125,0.9902944564819336
882,1.1025000276276842e-05,0.18143408000469208,58.48543930053711,46.3507080078125,72.12482452392578,57.16015625,9.125341415405273,0.015452742576599121,7.4349365234375,0.9902945160865784
883,1.1037500371458009e-05,0.4784758388996124,1.0427123308181763,0.8263673782348633,72.12482452392578,57.16015625,4.915299892425537,0.01429605484008789,7.052978515625,0.9902946949005127
884,1.1049999557144474e-05,0.33655059337615967,51.84886169433594,41.09110641479492,72.12482452392578,57.16015625,6.557147979736328,0.014452219009399414,6.9244384765625,0.9902951717376709
885,1.1062499652325641e-05,0.282359778881073,55.226253509521484,43.76774978637695,72.12482452392578,57.16015625,6.618253231048584,0.014223575592041016,6.95361328125,0.9902953505516052
886,1.1074999747506808e-05,0.5449044704437256,52.9394416809082,41.955413818359375,72.12482452392578,57.16015625,5.734827518463135,0.013256490230560303,7.501220703125,0.9902953505516052
887,1.1087499842687976e-05,0.4616039991378784,10.923684120178223,8.657206535339355,72.12482452392578,57.16015625,7.728819370269775,0.017322301864624023,7.40234375,0.9902954697608948
888,1.1099999937869143e-05,0.1729353368282318,60.443443298339844,47.902462005615234,72.12482452392578,57.16015625,8.520589828491211,0.017408370971679688,6.51123046875,0.9902955889701843
889,1.111250003305031e-05,0.40607041120529175,48.315853118896484,38.2911376953125,72.12482452392578,57.16015625,6.760889053344727,0.013137102127075195,7.451416015625,0.9902956485748291
890,1.1125000128231477e-05,0.46164828538894653,53.18117141723633,42.14698791503906,72.12482452392578,57.16015625,8.174983978271484,0.015074968338012695,7.3929443359375,0.9902961850166321
891,1.1137500223412644e-05,0.17254099249839783,0.9849053025245667,0.7805542945861816,72.12482452392578,57.16015625,6.533281326293945,0.014597177505493164,7.31005859375,0.9902963042259216
892,1.1150000318593811e-05,0.4719434082508087,43.67591857910156,34.613914489746094,72.12482452392578,57.16015625,7.52634859085083,0.012010574340820312,7.249267578125,0.9902963638305664
893,1.1162500413774978e-05,0.5370376110076904,33.70708084106445,26.71343994140625,72.12482452392578,57.16015625,7.53950834274292,0.01352238655090332,7.234375,0.990298330783844
894,1.1174999599461444e-05,0.1745179444551468,0.9861874580383301,0.7815704345703125,72.12482452392578,57.16015625,7.833820819854736,0.009763598442077637,6.911376953125,0.9902984499931335
895,1.1187499694642611e-05,0.7540867328643799,31.14657974243164,24.68419647216797,72.12482452392578,57.16015625,6.149183750152588,0.012340068817138672,7.5206298828125,0.9902989864349365
896,1.1199999789823778e-05,0.7280420660972595,42.68537139892578,33.828887939453125,72.12482452392578,57.16015625,5.9342570304870605,0.01544177532196045,7.3292236328125,0.9902990460395813
897,1.1212499885004945e-05,0.20325034856796265,37.20476150512695,29.485408782958984,72.12482452392578,57.16015625,7.17257022857666,0.012940645217895508,7.127685546875,0.9902991652488708
898,1.1224999980186112e-05,0.931434154510498,54.25624084472656,42.99899673461914,72.12482452392578,57.16015625,5.975016117095947,0.018374204635620117,7.275390625,0.9902992844581604
899,1.123750007536728e-05,0.9021430015563965,0.9812068343162537,0.777623176574707,72.2086181640625,57.2265625,5.856484413146973,0.014208376407623291,6.88916015625,0.9902992844581604
900,1.1250000170548446e-05,0.1948833465576172,44.00150680541992,34.8719482421875,72.2086181640625,57.2265625,4.80012845993042,0.014831066131591797,6.951416015625,0.9902994632720947
901,1.1262500265729614e-05,1.0607120990753174,49.135162353515625,38.94045639038086,72.2086181640625,57.2265625,14.83056354522705,0.016101360321044922,7.0272216796875,0.9902999401092529
902,1.127500036091078e-05,0.8175163269042969,51.1108512878418,40.506221771240234,72.2086181640625,57.2265625,7.317148685455322,0.013333797454833984,7.3739013671875,0.9903001189231873
903,1.1287499546597246e-05,0.36274293065071106,39.097049713134766,30.98508071899414,72.2086181640625,57.2265625,7.422525405883789,0.01160728931427002,7.6973876953125,0.990300178527832
904,1.1299999641778413e-05,1.3316676616668701,49.79892349243164,39.466495513916016,72.2086181640625,57.2265625,8.648324966430664,0.01035761833190918,7.60400390625,0.9903020858764648
905,1.131249973695958e-05,0.41300860047340393,22.9013671875,18.14972496032715,72.2086181640625,57.2265625,6.8387837409973145,0.02103400230407715,6.79296875,0.9903022646903992
906,1.1324999832140747e-05,0.7134184837341309,0.9079908728599548,0.7195982933044434,72.2086181640625,57.2265625,5.47159481048584,0.013832330703735352,6.7264404296875,0.990302324295044
907,1.1337499927321915e-05,1.177471399307251,40.6396598815918,32.20762252807617,72.2086181640625,57.2265625,6.541872501373291,0.013499259948730469,7.359619140625,0.9903028011322021
908,1.1350000022503082e-05,0.407797247171402,1.0959028005599976,0.8685216903686523,72.2086181640625,57.2265625,5.634203910827637,0.017186522483825684,6.94775390625,0.9903029799461365
909,1.1362500117684249e-05,0.5348770022392273,10.328810691833496,8.185758590698242,72.2086181640625,57.2265625,6.262213230133057,0.014740228652954102,6.978759765625,0.9903029799461365
910,1.1375000212865416e-05,0.776803195476532,0.9621361494064331,0.7625093460083008,72.21847534179688,57.234375,5.486291408538818,0.015519142150878906,7.1246337890625,0.990303099155426
911,1.1387500308046583e-05,0.3644193112850189,0.8830334544181824,0.6998190879821777,72.21847534179688,57.234375,5.47140645980835,0.01572895050048828,7.0086669921875,0.9903032779693604
912,1.140000040322775e-05,0.45319002866744995,56.178897857666016,44.522735595703125,72.21847534179688,57.234375,6.733352184295654,0.009574651718139648,7.2391357421875,0.9903032779693604
913,1.1412499588914216e-05,0.7477959990501404,43.60208511352539,34.555397033691406,72.21847534179688,57.234375,5.909804344177246,0.012344121932983398,7.639404296875,0.9903038144111633
914,1.1424999684095383e-05,0.4699709117412567,0.9600200653076172,0.7608323097229004,72.21847534179688,57.234375,6.169113636016846,0.010951995849609375,7.744873046875,0.9903039336204529
915,1.143749977927655e-05,0.26758596301078796,10.615199089050293,8.412727355957031,72.21847534179688,57.234375,6.291439056396484,0.01578688621520996,7.2685546875,0.9903059005737305
916,1.1449999874457717e-05,0.7924890518188477,39.891876220703125,31.614994049072266,72.21847534179688,57.234375,7.498819828033447,0.012953519821166992,7.3238525390625,0.9903059601783752
917,1.1462499969638884e-05,0.7566844820976257,19.634620666503906,15.560772895812988,72.21847534179688,57.234375,7.870321750640869,0.012553095817565918,7.07421875,0.9903061389923096
918,1.1475000064820051e-05,0.25357499718666077,49.928977966308594,39.5695686340332,72.21847534179688,57.234375,8.670350074768066,0.018340110778808594,6.940673828125,0.9903066158294678
919,1.1487500160001218e-05,0.8388268947601318,38.12393569946289,30.213871002197266,72.21847534179688,57.234375,6.65914249420166,0.01566004753112793,7.4161376953125,0.9903066754341125
920,1.1500000255182385e-05,0.7647023797035217,47.83985137939453,37.91389846801758,72.21847534179688,57.234375,7.685150146484375,0.0172959566116333,7.1937255859375,0.9903067946434021
921,1.1512500350363553e-05,0.175302192568779,58.005653381347656,45.97047424316406,72.21847534179688,57.234375,5.74179220199585,0.011494874954223633,7.4935302734375,0.9903069138526917
922,1.152500044554472e-05,0.9443040490150452,52.41478729248047,41.53961181640625,72.21847534179688,57.234375,5.68997859954834,0.016412854194641113,6.9998779296875,0.9903069138526917
923,1.1537499631231185e-05,1.2863986492156982,48.70731735229492,38.60137939453125,72.21847534179688,57.234375,6.514294624328613,0.013462662696838379,7.5411376953125,0.990307092666626
924,1.1549999726412352e-05,0.2964479923248291,48.83183288574219,38.7000617980957,72.21847534179688,57.234375,7.904561519622803,0.013837337493896484,7.191650390625,0.9903075695037842
925,1.156249982159352e-05,1.422512173652649,36.357635498046875,28.81404685974121,72.21847534179688,57.234375,5.7219767570495605,0.01662898063659668,7.2022705078125,0.9903077483177185
926,1.1574999916774686e-05,0.3157407343387604,54.87849044799805,43.49214172363281,72.21847534179688,57.234375,7.328789710998535,0.01823735237121582,7.40966796875,0.9903078079223633
927,1.1587500011955854e-05,0.9942131638526917,58.140411376953125,46.0772705078125,72.21847534179688,57.234375,7.9892354011535645,0.015088438987731934,7.39208984375,0.9903097152709961
928,1.160000010713702e-05,1.3819717168807983,55.92082977294922,44.318214416503906,72.21847534179688,57.234375,8.676530838012695,0.015042304992675781,7.323486328125,0.9903098940849304
929,1.1612500202318188e-05,0.4185754060745239,44.38274383544922,35.1740837097168,72.21847534179688,57.234375,6.219497203826904,0.013150215148925781,6.520751953125,0.9903099536895752
930,1.1625000297499355e-05,1.3625879287719727,52.717323303222656,41.779380798339844,72.21847534179688,57.234375,6.082117557525635,0.014302730560302734,7.2940673828125,0.9903104305267334
931,1.1637500392680522e-05,0.2571832835674286,56.183101654052734,44.52606964111328,72.21847534179688,57.234375,8.086568832397461,0.010419487953186035,7.1614990234375,0.9903106093406677
932,1.1649999578366987e-05,1.6676589250564575,37.74208068847656,29.911243438720703,72.21847534179688,57.234375,6.679419040679932,0.011143088340759277,7.1090087890625,0.9903106689453125
933,1.1662499673548155e-05,0.20889349281787872,46.09318161010742,36.529632568359375,72.21847534179688,57.234375,6.1067585945129395,0.013149857521057129,7.490966796875,0.9903107285499573
934,1.1674999768729322e-05,1.4016157388687134,54.47098922729492,43.169189453125,72.21847534179688,57.234375,6.7809906005859375,0.013749957084655762,7.333984375,0.9903109073638916
935,1.1687499863910489e-05,0.23645086586475372,42.173484802246094,33.4232063293457,72.21847534179688,57.234375,6.870153903961182,0.01161348819732666,7.51904296875,0.9903113842010498
936,1.1699999959091656e-05,1.1723296642303467,4.086947917938232,3.238976001739502,72.21847534179688,57.234375,5.729568004608154,0.013637185096740723,7.022216796875,0.9903114438056946
937,1.1712500054272823e-05,0.5450523495674133,46.47572708129883,36.83280944824219,72.21847534179688,57.234375,6.9643425941467285,0.0132293701171875,7.29443359375,0.9903116226196289
938,1.172500014945399e-05,0.5789045095443726,0.9584623575210571,0.7595977783203125,72.22586822509766,57.240234375,7.076961994171143,0.010181427001953125,7.0155029296875,0.9903135299682617
939,1.1737500244635157e-05,0.9106878638267517,61.73786544799805,48.928314208984375,72.22586822509766,57.240234375,7.393658638000488,0.008740901947021484,7.6025390625,0.9903135895729065
940,1.1750000339816324e-05,0.4232730269432068,21.011552810668945,16.652015686035156,72.22586822509766,57.240234375,5.124507904052734,0.009644269943237305,6.9765625,0.9903137683868408
941,1.1762500434997492e-05,0.4630393981933594,38.04143524169922,30.148487091064453,72.22586822509766,57.240234375,7.152013778686523,0.010892391204833984,7.2413330078125,0.990314245223999
942,1.1774999620683957e-05,0.7647050023078918,21.613422393798828,17.129005432128906,72.22586822509766,57.240234375,6.527018070220947,0.011197686195373535,7.424560546875,0.9903144240379333
943,1.1787499715865124e-05,0.28312575817108154,9.683368682861328,7.674234867095947,72.22586822509766,57.240234375,5.868971347808838,0.012604236602783203,7.07275390625,0.9903144240379333
944,1.1799999811046291e-05,0.6010823845863342,0.9717731475830078,0.7701468467712402,72.22586822509766,57.240234375,6.373156547546387,0.012053608894348145,6.894287109375,0.9903145432472229
945,1.1812499906227458e-05,0.7491845488548279,24.754169464111328,19.618101119995117,72.22586822509766,57.240234375,7.8805365562438965,0.014632821083068848,6.9080810546875,0.9903146624565125
946,1.1825000001408625e-05,0.2147577404975891,39.25925064086914,31.113628387451172,72.22586822509766,57.240234375,5.343623161315918,0.01136922836303711,7.475830078125,0.9903147220611572
947,1.1837500096589793e-05,0.6171502470970154,47.84025192260742,37.914215087890625,72.22586822509766,57.240234375,7.55457878112793,0.01127082109451294,7.4208984375,0.9903151988983154
948,1.185000019177096e-05,0.5471954941749573,4.44042444229126,3.5191121101379395,72.22586822509766,57.240234375,6.467825889587402,0.01590907573699951,6.384033203125,0.9903153777122498
949,1.1862500286952127e-05,0.34121957421302795,32.31075668334961,25.606826782226562,72.22586822509766,57.240234375,5.48188591003418,0.011228680610656738,7.3565673828125,0.9903154373168945
950,1.1875000382133294e-05,0.8235138654708862,51.78129577636719,41.03756332397461,72.22586822509766,57.240234375,6.716700077056885,0.014986515045166016,7.3936767578125,0.9903174042701721
951,1.188749956781976e-05,0.465982586145401,21.13532066345215,16.750102996826172,72.22586822509766,57.240234375,5.80652379989624,0.011163830757141113,7.40087890625,0.9903175234794617
952,1.1899999663000926e-05,0.35820701718330383,3.937209129333496,3.1203055381774902,72.22586822509766,57.240234375,6.625969409942627,0.013583064079284668,7.2236328125,0.9903180599212646
953,1.1912499758182094e-05,0.6571572422981262,4.109164237976074,3.256582736968994,72.22586822509766,57.240234375,6.197883605957031,0.01305532455444336,7.22119140625,0.9903180599212646
954,1.192499985336326e-05,0.41729050874710083,33.12554931640625,26.2525634765625,72.22586822509766,57.240234375,6.454854488372803,0.011371970176696777,6.940673828125,0.990318238735199
955,1.1937499948544428e-05,0.3215971291065216,38.18621063232422,30.26322364807129,72.22586822509766,57.240234375,6.645186901092529,0.014912962913513184,7.4300537109375,0.9903183579444885
956,1.1950000043725595e-05,0.5670294761657715,39.63455581665039,31.41106414794922,72.22586822509766,57.240234375,6.6488356590271,0.01101905107498169,7.29443359375,0.9903183579444885
957,1.1962500138906762e-05,0.20524701476097107,54.37892150878906,43.09622573852539,72.22586822509766,57.240234375,6.7907562255859375,0.012735843658447266,7.08642578125,0.9903185367584229
958,1.1975000234087929e-05,0.5226626992225647,0.9406701922416687,0.7454972267150879,72.22586822509766,57.240234375,6.450360298156738,0.012955904006958008,7.1368408203125,0.990319013595581
959,1.1987500329269096e-05,0.44359204173088074,50.531375885009766,40.04697799682617,72.22586822509766,57.240234375,6.268733024597168,0.012669026851654053,6.956298828125,0.9903190732002258
960,1.2000000424450263e-05,0.42141956090927124,49.93729019165039,39.57615661621094,72.22586822509766,57.240234375,6.976729869842529,0.012396812438964844,6.94189453125,0.9903192520141602
961,1.2012499610136729e-05,0.8734285831451416,4.257798671722412,3.374378204345703,72.22586822509766,57.240234375,12.15168571472168,0.01672077178955078,7.04541015625,0.990321159362793
962,1.2024999705317896e-05,0.40816277265548706,35.818939208984375,28.38711929321289,72.22586822509766,57.240234375,6.266391754150391,0.012116491794586182,7.2900390625,0.9903212189674377
963,1.2037499800499063e-05,0.6439242362976074,49.459136962890625,39.19721221923828,72.22586822509766,57.240234375,6.090386390686035,0.011296868324279785,7.5941162109375,0.9903213977813721
964,1.204999989568023e-05,0.9401772618293762,22.48311424255371,17.818252563476562,72.22586822509766,57.240234375,6.068398952484131,0.00939798355102539,7.6104736328125,0.9903218746185303
965,1.2062499990861397e-05,0.270002156496048,54.87255859375,43.48744201660156,72.22586822509766,57.240234375,7.141176223754883,0.014681577682495117,6.8048095703125,0.9903220534324646
966,1.2075000086042564e-05,0.63614821434021,45.94589614868164,36.412906646728516,72.22586822509766,57.240234375,6.358893394470215,0.013151049613952637,6.7230224609375,0.9903220534324646
967,1.2087500181223731e-05,0.7389413118362427,59.38319396972656,47.06219482421875,72.22586822509766,57.240234375,5.379383087158203,0.011742353439331055,7.357421875,0.9903221726417542
968,1.2100000276404899e-05,0.2658326029777527,41.540470123291016,32.921531677246094,72.22586822509766,57.240234375,7.971521377563477,0.011795759201049805,6.96435546875,0.9903222918510437
969,1.2112500371586066e-05,0.38393494486808777,45.361419677734375,35.94969940185547,72.22586822509766,57.240234375,5.987467288970947,0.009776949882507324,6.8951416015625,0.9903223514556885
970,1.2124999557272531e-05,0.44433775544166565,42.00785446166992,33.29194259643555,72.22586822509766,57.240234375,5.603378772735596,0.011954784393310547,7.12646484375,0.9903228282928467
971,1.2137499652453698e-05,0.25683414936065674,4.020137786865234,3.186028003692627,72.22586822509766,57.240234375,6.764774322509766,0.015475630760192871,7.0865478515625,0.990323007106781
972,1.2149999747634865e-05,0.24147412180900574,1.017478108406067,0.8063688278198242,72.22586822509766,57.240234375,4.777318954467773,0.010826587677001953,7.2041015625,0.9903249740600586
973,1.2162499842816032e-05,0.18575267493724823,47.15591812133789,37.37186813354492,72.22586822509766,57.240234375,5.772655963897705,0.013841629028320312,7.6185302734375,0.9903250336647034
974,1.21749999379972e-05,0.18400035798549652,41.65226745605469,33.0101318359375,72.22586822509766,57.240234375,5.640255451202393,0.01247560977935791,7.8494873046875,0.9903251528739929
975,1.2187500033178367e-05,0.21248427033424377,40.22345733642578,31.877779006958008,72.22586822509766,57.240234375,6.294118404388428,0.017795324325561523,7.293701171875,0.9903256893157959
976,1.2200000128359534e-05,0.19405530393123627,56.65670394897461,44.901405334472656,72.22586822509766,57.240234375,6.547255992889404,0.014038562774658203,7.30419921875,0.9903257489204407
977,1.2212500223540701e-05,0.1964881867170334,45.21316146850586,35.83220291137695,72.22586822509766,57.240234375,5.116561412811279,0.01417088508605957,7.0926513671875,0.9903258681297302
978,1.2225000318721868e-05,0.16700433194637299,50.66933059692383,40.15631103515625,72.22586822509766,57.240234375,6.818019390106201,0.014652729034423828,6.8505859375,0.9903259873390198
979,1.2237500413903035e-05,0.17703114449977875,42.7104377746582,33.848751068115234,72.22586822509766,57.240234375,6.332245826721191,0.011368095874786377,7.3282470703125,0.9903259873390198
980,1.22499995995895e-05,0.17856702208518982,56.69599914550781,44.93254852294922,72.22586822509766,57.240234375,6.501007080078125,0.01302039623260498,7.045166015625,0.9903261661529541
981,1.2262499694770668e-05,0.1642424315214157,40.893959045410156,32.40916061401367,72.22586822509766,57.240234375,5.892935276031494,0.009100794792175293,7.4713134765625,0.9903266429901123
982,1.2274999789951835e-05,0.16208039224147797,4.290577411651611,3.400355815887451,72.22586822509766,57.240234375,5.594858646392822,0.013932228088378906,6.9554443359375,0.9903268218040466
983,1.2287499885133002e-05,0.17588461935520172,43.02422332763672,34.097434997558594,72.22586822509766,57.240234375,6.646234035491943,0.01184535026550293,7.521484375,0.9903268814086914
984,1.2299999980314169e-05,0.16345521807670593,39.3018684387207,31.147403717041016,72.22586822509766,57.240234375,6.329005241394043,0.012848138809204102,7.1995849609375,0.9903287887573242
985,1.2312500075495336e-05,0.19961106777191162,52.18840789794922,41.360206604003906,72.22586822509766,57.240234375,8.484366416931152,0.010735273361206055,7.1448974609375,0.990328848361969
986,1.2325000170676503e-05,0.21539513766765594,38.19756317138672,30.2722225189209,72.22586822509766,57.240234375,6.470008850097656,0.013614177703857422,7.3770751953125,0.9903290271759033
987,1.233750026585767e-05,0.19332851469516754,58.85511016845703,46.643680572509766,72.22586822509766,57.240234375,7.410236835479736,0.012181401252746582,7.4180908203125,0.9903295040130615
988,1.2350000361038838e-05,0.24617654085159302,33.23320770263672,26.3378849029541,72.22586822509766,57.240234375,7.240389347076416,0.011879801750183105,7.290283203125,0.9903296828269958
989,1.2362499546725303e-05,0.18317490816116333,1.0077437162399292,0.7986540794372559,72.22586822509766,57.240234375,5.9203572273254395,0.011819601058959961,6.4971923828125,0.9903296828269958
990,1.237499964190647e-05,0.24615488946437836,42.41825485229492,33.617191314697266,72.22586822509766,57.240234375,5.586838722229004,0.013879776000976562,7.2021484375,0.9903298020362854
991,1.2387499737087637e-05,0.22660718858242035,41.83168029785156,33.152320861816406,72.22586822509766,57.240234375,6.837503433227539,0.013219118118286133,7.1944580078125,0.990329921245575
992,1.2399999832268804e-05,0.176899716258049,49.94246292114258,39.58025360107422,72.22586822509766,57.240234375,5.945809364318848,0.012551307678222656,7.08837890625,0.9903299808502197
993,1.2412499927449971e-05,0.22046904265880585,50.35205841064453,39.90486526489258,72.22586822509766,57.240234375,6.449216842651367,0.007946252822875977,7.4935302734375,0.9903305172920227
994,1.2425000022631139e-05,0.19281896948814392,46.033851623535156,36.48261260986328,72.22586822509766,57.240234375,6.651892185211182,0.011194109916687012,7.27392578125,0.9903306365013123
995,1.2437500117812306e-05,0.1790316253900528,4.018460273742676,3.1846985816955566,72.22586822509766,57.240234375,6.61832332611084,0.01022714376449585,7.5013427734375,0.9903326034545898
996,1.2450000212993473e-05,0.25594982504844666,48.30207824707031,38.28022003173828,72.22586822509766,57.240234375,6.429176330566406,0.016240715980529785,7.0772705078125,0.9903326630592346
997,1.246250030817464e-05,0.20789404213428497,0.9454336762428284,0.749272346496582,72.22586822509766,57.240234375,6.276026248931885,0.011190414428710938,7.2889404296875,0.9903327822685242
998,1.2475000403355807e-05,0.19986607134342194,50.03350830078125,39.652408599853516,72.22586822509766,57.240234375,6.525054931640625,0.011230230331420898,7.0406494140625,0.9903333187103271
999,1.2487499589042272e-05,0.17609022557735443,46.75873565673828,37.05709457397461,72.22586822509766,57.240234375,7.341026306152344,0.009505391120910645,7.5284423828125,0.9903333783149719
1000,1.249999968422344e-05,0.17868247628211975,51.09632110595703,40.49470901489258,72.22586822509766,57.240234375,7.161230087280273,0.011304736137390137,6.9715576171875,0.9903334975242615
1001,1.2512499779404607e-05,0.15866775810718536,44.83919143676758,35.53582763671875,72.22586822509766,57.240234375,7.063107967376709,0.012464404106140137,7.1297607421875,0.990333616733551
1002,1.2524999874585774e-05,0.15963463485240936,3.6350772380828857,2.8808608055114746,72.22586822509766,57.240234375,5.8552656173706055,0.010782480239868164,7.422119140625,0.990333616733551
1003,1.2537499969766941e-05,0.1911180168390274,39.96186065673828,31.67045783996582,72.22586822509766,57.240234375,5.920964241027832,0.012354254722595215,7.0777587890625,0.9903337955474854
1004,1.2550000064948108e-05,0.2659841477870941,10.213297843933105,8.094213485717773,72.22586822509766,57.240234375,6.893265724182129,0.011689424514770508,7.016357421875,0.9903342723846436
1005,1.2562500160129275e-05,0.309888631105423,49.80043029785156,39.46769332885742,72.22586822509766,57.240234375,7.816346645355225,0.010490894317626953,6.8416748046875,0.9903344511985779
1006,1.2575000255310442e-05,0.2062012404203415,47.04095458984375,37.28076171875,72.22586822509766,57.240234375,6.1354289054870605,0.012808561325073242,7.398681640625,0.9903345108032227
1007,1.258750035049161e-05,0.2673929035663605,9.510113716125488,7.536927700042725,72.22586822509766,57.240234375,6.5548176765441895,0.012428760528564453,7.3458251953125,0.9903364181518555
1008,1.2600000445672777e-05,0.26742637157440186,11.13178539276123,8.82213020324707,72.22586822509766,57.240234375,6.750494003295898,0.012152910232543945,6.41748046875,0.9903365969657898
1009,1.2612499631359242e-05,0.21667270362377167,35.6168212890625,28.226940155029297,72.22586822509766,57.240234375,7.3829803466796875,0.009269952774047852,7.3023681640625,0.9903366565704346
1010,1.2624999726540409e-05,0.4373112916946411,57.335384368896484,45.43927001953125,72.22586822509766,57.240234375,5.701388359069824,0.010118484497070312,7.34521484375,0.9903371334075928
1011,1.2637499821721576e-05,0.39063921570777893,51.30881881713867,40.663116455078125,72.22586822509766,57.240234375,7.9903483390808105,0.010623395442962646,7.4173583984375,0.9903373122215271
1012,1.2649999916902743e-05,0.2404104769229889,61.740840911865234,48.93067169189453,72.22586822509766,57.240234375,5.990826606750488,0.012287378311157227,7.3040771484375,0.9903373122215271
1013,1.266250001208391e-05,0.18744835257530212,3.833531141281128,3.0381388664245605,72.22586822509766,57.240234375,6.160994052886963,0.01113593578338623,7.25048828125,0.9903374314308167
1014,1.2675000107265078e-05,0.19577105343341827,45.59221267700195,36.132606506347656,72.22586822509766,57.240234375,6.663428783416748,0.011172890663146973,6.8936767578125,0.990337610244751
1015,1.2687500202446245e-05,0.16967134177684784,52.38652801513672,41.51721954345703,72.22586822509766,57.240234375,8.941812515258789,0.012484431266784668,7.3377685546875,0.990337610244751
1016,1.2700000297627412e-05,0.27773934602737427,35.807640075683594,28.3781681060791,72.22586822509766,57.240234375,7.155369281768799,0.012310147285461426,7.1605224609375,0.990338146686554
1017,1.2712500392808579e-05,0.4289739727973938,49.906917572021484,39.552085876464844,72.22586822509766,57.240234375,5.659717082977295,0.012360334396362305,7.005859375,0.9903382658958435
1018,1.2724999578495044e-05,0.2919710576534271,29.8673038482666,23.67034912109375,72.22586822509766,57.240234375,6.303154945373535,0.013673543930053711,7.2176513671875,0.9903402328491211
1019,1.2737499673676211e-05,0.29464074969291687,0.9849829077720642,0.7806158065795898,72.22586822509766,57.240234375,5.755284309387207,0.011395931243896484,6.940185546875,0.9903402924537659
1020,1.2749999768857379e-05,0.388552725315094,24.854446411132812,19.697574615478516,72.22586822509766,57.240234375,5.2671895027160645,0.01159656047821045,6.8687744140625,0.9903404712677002
