step,optim/LR (group 0),optim/total grad norm,system/GPU active mem (%),system/GPU active mem (GiB),system/GPU reserved mem (%),system/GPU reserved mem (GiB),throughput/device/data loading (s),train/InfoNCE,train/ModalityPatchDisc
756,9.450000106880907e-06,0.20065920054912567,42.99526596069336,34.07448196411133,69.04671478271484,54.720703125,9.085505485534668,0.019393205642700195,7.0535888671875
757,9.462500202062074e-06,0.25822484493255615,42.53509521484375,33.70978927612305,69.04671478271484,54.720703125,5.901403903961182,0.017827272415161133,7.2740478515625
758,9.475000297243241e-06,0.34678661823272705,46.5235710144043,36.870723724365234,69.04671478271484,54.720703125,6.734532356262207,0.019162893295288086,7.1982421875
759,9.487500392424408e-06,0.4128476679325104,38.814666748046875,30.761287689208984,69.04671478271484,54.720703125,5.685421466827393,0.01680755615234375,7.6131591796875
760,9.499999578110874e-06,0.3106442987918854,59.94425964355469,47.50685119628906,69.04671478271484,54.720703125,5.198309898376465,0.015227556228637695,6.9718017578125
761,9.51249967329204e-06,0.3254243731498718,52.5492057800293,41.64614486694336,69.04671478271484,54.720703125,7.602604389190674,0.017623424530029297,7.2012939453125
762,9.524999768473208e-06,0.45517224073410034,1.0339887142181396,0.8194537162780762,69.04671478271484,54.720703125,6.5749406814575195,0.018462061882019043,7.2919921875
763,9.537499863654375e-06,0.5664648413658142,0.9933708906173706,0.7872633934020996,69.04671478271484,54.720703125,6.612337589263916,0.018616676330566406,6.86376953125
764,9.549999958835542e-06,0.22765998542308807,45.702117919921875,36.21971130371094,69.04671478271484,54.720703125,8.321534156799316,0.013751745223999023,6.75
765,9.56250005401671e-06,0.39255043864250183,39.61045837402344,31.391965866088867,69.04671478271484,54.720703125,7.140722274780273,0.018326997756958008,6.9630126953125
766,9.575000149197876e-06,0.20079867541790009,21.8663330078125,17.329442977905273,69.04671478271484,54.720703125,7.310808181762695,0.015184879302978516,7.3812255859375
767,9.587500244379044e-06,0.43737471103668213,1.0812472105026245,0.8569068908691406,69.04671478271484,54.720703125,5.508544445037842,0.016736745834350586,7.1435546875
768,9.60000033956021e-06,0.2730574905872345,37.56072235107422,29.767513275146484,69.04671478271484,54.720703125,6.7336297035217285,0.020510554313659668,6.4793701171875
769,9.612500434741378e-06,0.24020114541053772,46.29517364501953,36.68971633911133,69.04671478271484,54.720703125,5.951921463012695,0.019951939582824707,7.5396728515625
770,9.624999620427843e-06,0.20604859292507172,35.6356201171875,28.241838455200195,69.04671478271484,54.720703125,6.860793113708496,0.016907930374145508,7.43359375
771,9.63749971560901e-06,0.2410619854927063,54.14930725097656,42.914249420166016,69.04671478271484,54.720703125,8.763554573059082,0.016320228576660156,7.2745361328125
772,9.649999810790177e-06,0.23041386902332306,44.625335693359375,35.36634063720703,69.04671478271484,54.720703125,6.591013431549072,0.018807172775268555,7.2041015625
773,9.662499905971345e-06,0.22354596853256226,23.247461318969727,18.42401123046875,69.04671478271484,54.720703125,8.548788070678711,0.017774581909179688,7.291748046875
774,9.675000001152512e-06,0.2445143312215805,48.815574645996094,38.68717575073242,69.04671478271484,54.720703125,7.158703804016113,0.018257617950439453,6.875244140625
775,9.687500096333679e-06,0.23363083600997925,59.26066207885742,46.965087890625,69.04671478271484,54.720703125,9.718438148498535,0.0165555477142334,7.4788818359375
776,9.700000191514846e-06,0.4429199993610382,41.8790397644043,33.18985366821289,69.04671478271484,54.720703125,5.185736656188965,0.015235424041748047,7.305908203125
777,9.712500286696013e-06,0.3790005147457123,49.586212158203125,39.29792022705078,69.04671478271484,54.720703125,6.880709648132324,0.01541590690612793,7.2093505859375
778,9.72500038187718e-06,0.22257010638713837,38.4544563293457,30.475812911987305,69.04671478271484,54.720703125,7.158416748046875,0.01883530616760254,7.2122802734375
779,9.737499567563646e-06,0.22257345914840698,42.163089752197266,33.41497039794922,69.04671478271484,54.720703125,6.607598304748535,0.017077088356018066,6.9736328125
780,9.749999662744813e-06,0.18891586363315582,59.28314208984375,46.98290252685547,69.04671478271484,54.720703125,8.866939544677734,0.01841127872467041,6.9981689453125
781,9.76249975792598e-06,0.23273974657058716,11.352693557739258,8.997203826904297,69.04671478271484,54.720703125,14.372172355651855,0.01782512664794922,6.9967041015625
782,9.774999853107147e-06,0.20092378556728363,4.290407180786133,3.4002208709716797,69.04671478271484,54.720703125,8.07778263092041,0.017300844192504883,7.2486572265625
783,9.787499948288314e-06,0.18259373307228088,32.86394119262695,26.045236587524414,69.04671478271484,54.720703125,5.821544647216797,0.017197370529174805,7.684326171875
784,9.800000043469481e-06,0.19293347001075745,50.103057861328125,39.7075309753418,69.04671478271484,54.720703125,7.495870113372803,0.014168143272399902,7.490234375
785,9.812500138650648e-06,0.1995835304260254,56.10280227661133,44.46242904663086,69.04671478271484,54.720703125,6.94356632232666,0.019766569137573242,6.6326904296875
786,9.825000233831815e-06,0.24299977719783783,60.832645416259766,48.21091079711914,69.04671478271484,54.720703125,8.183388710021973,0.020432710647583008,6.765380859375
787,9.837500329012983e-06,0.243691086769104,0.980927050113678,0.7774014472961426,69.04671478271484,54.720703125,5.823084354400635,0.012660861015319824,7.22998046875
788,9.85000042419415e-06,0.17418143153190613,39.03179168701172,30.93336296081543,69.04671478271484,54.720703125,6.355279445648193,0.016875505447387695,6.923583984375
789,9.862499609880615e-06,0.23291262984275818,42.53543472290039,33.710060119628906,69.04671478271484,54.720703125,5.3543171882629395,0.01481771469116211,6.8538818359375
790,9.874999705061782e-06,0.2160717397928238,20.93242073059082,16.58930206298828,69.04671478271484,54.720703125,5.725772857666016,0.016813993453979492,7.09765625
791,9.88749980024295e-06,0.2964136302471161,42.33729553222656,33.55302810668945,69.04671478271484,54.720703125,6.422900199890137,0.018192648887634277,6.943115234375
792,9.899999895424116e-06,0.22135761380195618,52.710182189941406,41.773719787597656,69.04671478271484,54.720703125,6.43789529800415,0.014617919921875,7.1229248046875
793,9.912499990605284e-06,0.22094301879405975,11.018495559692383,8.732345581054688,69.04671478271484,54.720703125,5.878965854644775,0.014505147933959961,7.6156005859375
794,9.92500008578645e-06,0.2190144807100296,35.410770416259766,28.063640594482422,69.04671478271484,54.720703125,7.771839618682861,0.01541900634765625,7.7432861328125
795,9.937500180967618e-06,0.19744347035884857,57.27767562866211,45.39353561401367,69.04671478271484,54.720703125,8.12863826751709,0.01611614227294922,7.2772216796875
796,9.950000276148785e-06,0.24064704775810242,53.12126541137695,42.099510192871094,69.04671478271484,54.720703125,6.789954662322998,0.014849662780761719,7.31103515625
797,9.962500371329952e-06,0.2702815532684326,24.28032684326172,19.242572784423828,69.04671478271484,54.720703125,6.930087566375732,0.019850492477416992,7.0350341796875
798,9.974999557016417e-06,0.17704103887081146,23.115224838256836,18.319210052490234,69.04671478271484,54.720703125,7.239048957824707,0.013798952102661133,6.8585205078125
799,9.987499652197585e-06,0.2071336954832077,43.35759353637695,34.36163330078125,69.04671478271484,54.720703125,8.368513107299805,0.01584148406982422,7.4820556640625
800,9.999999747378752e-06,0.18982656300067902,51.42728042602539,40.756996154785156,69.04671478271484,54.720703125,8.763067245483398,0.015264511108398438,7.18359375
801,1.0012499842559919e-05,0.27729377150535583,40.347251892089844,31.97588539123535,69.04671478271484,54.720703125,6.95833158493042,0.01470184326171875,7.4755859375
802,1.0024999937741086e-05,0.16316081583499908,50.14336013793945,39.739471435546875,69.04671478271484,54.720703125,6.405174732208252,0.015369176864624023,6.9697265625
803,1.0037500032922253e-05,0.29012924432754517,61.492671966552734,48.73399353027344,69.04671478271484,54.720703125,9.149420738220215,0.01417243480682373,7.5006103515625
804,1.005000012810342e-05,0.19862501323223114,10.080283164978027,7.988796710968018,69.04671478271484,54.720703125,6.140014171600342,0.01949596405029297,7.0894775390625
805,1.0062500223284587e-05,0.33507904410362244,20.627178192138672,16.34739112854004,69.04671478271484,54.720703125,6.7765936851501465,0.015769481658935547,7.1566162109375
806,1.0075000318465754e-05,0.4816555678844452,23.923818588256836,18.96003532409668,69.04671478271484,54.720703125,8.337553024291992,0.019710063934326172,7.3602294921875
807,1.0087500413646922e-05,0.33823952078819275,33.8648567199707,26.838478088378906,69.04671478271484,54.720703125,7.100902557373047,0.017476797103881836,7.5008544921875
808,1.0099999599333387e-05,0.1909099668264389,50.39321517944336,39.93748474121094,69.04671478271484,54.720703125,6.566336154937744,0.017133712768554688,7.4241943359375
809,1.0112499694514554e-05,0.342447429895401,43.29927062988281,34.31541442871094,69.04671478271484,54.720703125,7.5307745933532715,0.022512197494506836,6.523193359375
810,1.0124999789695721e-05,0.16570062935352325,56.36692810058594,44.6717529296875,69.04671478271484,54.720703125,8.864022254943848,0.013349056243896484,7.3387451171875
811,1.0137499884876888e-05,0.3902984857559204,22.31107521057129,17.681907653808594,69.04671478271484,54.720703125,6.945106029510498,0.01853644847869873,7.0853271484375
812,1.0149999980058055e-05,0.3132306635379791,3.8772270679473877,3.0727686882019043,69.04671478271484,54.720703125,5.7441816329956055,0.017560720443725586,7.040283203125
813,1.0162500075239222e-05,0.28359413146972656,10.766263008117676,8.532447814941406,69.04671478271484,54.720703125,7.4770612716674805,0.014702320098876953,7.470947265625
814,1.017500017042039e-05,0.5604422688484192,35.294742584228516,27.97168731689453,69.04671478271484,54.720703125,6.809935092926025,0.017728328704833984,7.32568359375
815,1.0187500265601557e-05,0.3723505139350891,52.571754455566406,41.66401290893555,69.04671478271484,54.720703125,7.975034713745117,0.014890432357788086,7.4517822265625
816,1.0200000360782724e-05,0.325928270816803,20.74473762512207,16.44055938720703,69.04671478271484,54.720703125,6.860757827758789,0.017559051513671875,6.9735107421875
817,1.021249954646919e-05,0.6253218054771423,55.49148178100586,43.97794723510742,69.04671478271484,54.720703125,6.392551898956299,0.015260934829711914,7.1597900390625
818,1.0224999641650356e-05,0.40478482842445374,40.931453704833984,32.43887710571289,69.04671478271484,54.720703125,7.004151344299316,0.014764189720153809,7.0628662109375
819,1.0237499736831523e-05,0.3265977203845978,41.45411682128906,32.85309600830078,69.04671478271484,54.720703125,6.760618209838867,0.015802621841430664,7.5152587890625
820,1.024999983201269e-05,0.5211625695228577,1.0325422286987305,0.8183073997497559,69.04671478271484,54.720703125,4.445827484130859,0.015420675277709961,6.92822265625
821,1.0262499927193858e-05,0.20105354487895966,21.229455947875977,16.82470703125,69.04671478271484,54.720703125,6.676154136657715,0.01669907569885254,7.177734375
822,1.0275000022375025e-05,0.3001440465450287,54.89653396606445,43.50644302368164,69.04671478271484,54.720703125,6.466119766235352,0.01376795768737793,7.3768310546875
823,1.0287500117556192e-05,0.21079926192760468,50.57472610473633,40.081336975097656,69.04671478271484,54.720703125,7.3610076904296875,0.013315320014953613,6.931640625
824,1.0300000212737359e-05,0.4441099166870117,4.409982681274414,3.4949865341186523,69.04671478271484,54.720703125,6.265721797943115,0.018549084663391113,6.762939453125
825,1.0312500307918526e-05,0.2262173742055893,42.6597900390625,33.80861282348633,69.04671478271484,54.720703125,7.808296203613281,0.019500732421875,6.8916015625
826,1.0325000403099693e-05,0.5751449465751648,4.427529811859131,3.5088930130004883,69.04671478271484,54.720703125,5.997307300567627,0.013245820999145508,7.365478515625
827,1.0337499588786159e-05,0.30412957072257996,1.0011378526687622,0.7934188842773438,69.04671478271484,54.720703125,6.776400089263916,0.0159989595413208,7.23095703125
828,1.0349999683967326e-05,0.4057200253009796,0.9823085069656372,0.778496265411377,69.04671478271484,54.720703125,6.313920021057129,0.015995144844055176,6.40087890625
829,1.0362499779148493e-05,0.43860501050949097,54.377098083496094,43.09477996826172,69.04671478271484,54.720703125,8.583341598510742,0.014294981956481934,7.47021484375
830,1.037499987432966e-05,0.19629953801631927,46.60926818847656,36.93864440917969,69.04671478271484,54.720703125,8.309737205505371,0.014078259468078613,7.3104248046875
831,1.0387499969510827e-05,0.22058379650115967,48.142181396484375,38.15350341796875,69.04671478271484,54.720703125,9.4476318359375,0.013092041015625,7.22802734375
832,1.0400000064691994e-05,0.2544158399105072,61.69452667236328,48.89396667480469,69.04671478271484,54.720703125,5.895607948303223,0.017078876495361328,7.1446533203125
833,1.0412500159873161e-05,0.2989283502101898,70.36090087890625,55.76221466064453,98.82722473144531,78.322265625,5.873453617095947,0.013269186019897461,7.21728515625
834,1.0425000255054329e-05,0.42685019969940186,52.601436614990234,41.687538146972656,72.26776123046875,57.2734375,8.439051628112793,0.015220403671264648,6.83544921875
835,1.0437500350235496e-05,0.7885144948959351,10.833107948303223,8.585423469543457,72.26776123046875,57.2734375,5.069737434387207,0.01240086555480957,7.460205078125
836,1.0450000445416663e-05,0.21943241357803345,37.64039611816406,29.830657958984375,72.26776123046875,57.2734375,5.970183849334717,0.01579749584197998,7.305419921875
837,1.0462499631103128e-05,0.8628033399581909,30.324344635009766,24.032562255859375,72.26776123046875,57.2734375,7.258220195770264,0.015817642211914062,7.080322265625
838,1.0474999726284295e-05,0.8866599202156067,1.064375638961792,0.8435359001159668,72.26776123046875,57.2734375,7.293550491333008,0.016173839569091797,7.0889892578125
839,1.0487499821465462e-05,0.26999208331108093,53.53010940551758,42.423526763916016,72.26776123046875,57.2734375,8.787200927734375,0.016156673431396484,6.8905029296875
840,1.049999991664663e-05,0.9846582412719727,46.359153747558594,36.740421295166016,72.27268981933594,57.27734375,7.088106155395508,0.0181581974029541,6.933349609375
841,1.0512500011827797e-05,0.6514385342597961,34.810916900634766,27.588247299194336,72.27268981933594,57.27734375,11.501473426818848,0.01684129238128662,7.067138671875
842,1.0525000107008964e-05,0.5649481415748596,36.09543991088867,28.606252670288086,72.27268981933594,57.27734375,5.557221412658691,0.016462326049804688,7.2880859375
843,1.0537500202190131e-05,0.9722819924354553,44.223690032958984,35.048030853271484,72.27268981933594,57.27734375,8.228547096252441,0.011713266372680664,7.6424560546875
844,1.0550000297371298e-05,0.26999273896217346,4.061190128326416,3.218562602996826,72.27268981933594,57.27734375,7.566382884979248,0.011353492736816406,7.4840087890625
845,1.0562500392552465e-05,0.669472873210907,1.0170847177505493,0.8060569763183594,72.27268981933594,57.27734375,7.531095504760742,0.017069637775421143,6.6138916015625
846,1.057499957823893e-05,0.4093405604362488,39.92408752441406,31.640522003173828,72.27268981933594,57.27734375,5.432623386383057,0.020413875579833984,6.6663818359375
847,1.0587499673420098e-05,0.5708954334259033,43.14756774902344,34.19518280029297,72.27268981933594,57.27734375,6.753908157348633,0.012034177780151367,7.310546875
848,1.0599999768601265e-05,0.8147668838500977,49.550777435302734,39.26983642578125,72.27268981933594,57.27734375,8.86602783203125,0.014264583587646484,6.90673828125
849,1.0612499863782432e-05,0.21329696476459503,23.174663543701172,18.366317749023438,72.27268981933594,57.27734375,6.316807270050049,0.013350486755371094,6.85009765625
850,1.0624999958963599e-05,0.7946890592575073,45.51333999633789,36.070098876953125,72.27268981933594,57.27734375,5.9350810050964355,0.013959348201751709,7.03369140625
851,1.0637500054144766e-05,0.679384708404541,50.37619400024414,39.92399597167969,72.27268981933594,57.27734375,7.440288066864014,0.017694473266601562,6.9317626953125
852,1.0650000149325933e-05,0.18831127882003784,1.0548253059387207,0.8359670639038086,72.27268981933594,57.27734375,5.74814510345459,0.013631582260131836,7.1168212890625
853,1.06625002445071e-05,0.4891238808631897,49.47927474975586,39.213172912597656,72.27268981933594,57.27734375,6.615119457244873,0.014733076095581055,7.568115234375
854,1.0675000339688268e-05,0.3435892164707184,49.553443908691406,39.27195358276367,72.27268981933594,57.27734375,9.348623275756836,0.013782978057861328,7.6778564453125
855,1.0687500434869435e-05,0.23216810822486877,11.128446578979492,8.819483757019043,72.27268981933594,57.27734375,6.482758045196533,0.013934135437011719,7.2403564453125
856,1.06999996205559e-05,0.31179580092430115,37.11934280395508,29.417713165283203,72.27268981933594,57.27734375,7.059030532836914,0.013724684715270996,7.2891845703125
857,1.0712499715737067e-05,0.21393613517284393,10.684747695922852,8.467845916748047,72.27268981933594,57.27734375,6.878786563873291,0.014890611171722412,6.9681396484375
858,1.0724999810918234e-05,0.5087243914604187,23.78220558166504,18.84780502319336,72.27268981933594,57.27734375,6.637566089630127,0.01430058479309082,6.798095703125
859,1.0737499906099401e-05,0.35508203506469727,48.66535568237305,38.5681266784668,72.27268981933594,57.27734375,7.318157196044922,0.012287139892578125,7.3619384765625
860,1.0750000001280569e-05,0.40078097581863403,59.43341064453125,47.101993560791016,72.27268981933594,57.27734375,7.079347610473633,0.01356661319732666,7.1153564453125
861,1.0762500096461736e-05,0.8052955269813538,41.98876190185547,33.27680969238281,72.27268981933594,57.27734375,6.828479766845703,0.009708762168884277,7.3519287109375
862,1.0775000191642903e-05,0.29041925072669983,51.123085021972656,40.51591873168945,72.27268981933594,57.27734375,6.675403118133545,0.013359546661376953,6.89111328125
863,1.078750028682407e-05,0.7867578268051147,46.50461959838867,36.85570526123047,72.27268981933594,57.27734375,6.5904541015625,0.012558698654174805,7.4949951171875
864,1.0800000382005237e-05,0.8998328447341919,61.07130813598633,48.400054931640625,72.27268981933594,57.27734375,8.4702730178833,0.011975407600402832,7.09423828125
865,1.0812499567691702e-05,0.17992320656776428,4.251118183135986,3.369083881378174,72.27268981933594,57.27734375,8.131279945373535,0.01300048828125,7.0399169921875
866,1.082499966287287e-05,0.659519612789154,41.169044494628906,32.62717056274414,72.27268981933594,57.27734375,7.2984089851379395,0.012702584266662598,7.343017578125
867,1.0837499758054037e-05,0.21901898086071014,42.52005386352539,33.69786834716797,72.27268981933594,57.27734375,6.104007720947266,0.013104677200317383,7.3778076171875
868,1.0849999853235204e-05,0.6394497156143188,65.12107849121094,51.60956573486328,72.27268981933594,57.27734375,7.180253505706787,0.015746116638183594,7.31982421875
869,1.0862499948416371e-05,0.5356340408325195,49.745643615722656,39.42427444458008,72.27268981933594,57.27734375,7.637734413146973,0.019205093383789062,6.452392578125
870,1.0875000043597538e-05,0.2717300057411194,57.735107421875,45.75605773925781,72.28008270263672,57.283203125,8.304081916809082,0.014464020729064941,7.32177734375
871,1.0887500138778705e-05,0.736772894859314,47.557594299316406,37.69020462036133,72.28008270263672,57.283203125,6.60312032699585,0.015195965766906738,7.132568359375
872,1.0900000233959872e-05,0.5779532194137573,39.27893829345703,31.129230499267578,72.28008270263672,57.283203125,6.9258646965026855,0.013492584228515625,7.09814453125
873,1.091250032914104e-05,0.20899130403995514,10.658733367919922,8.44722843170166,72.28008270263672,57.283203125,6.204026699066162,0.014402389526367188,7.484130859375
874,1.0925000424322207e-05,0.6036771535873413,43.980716705322266,34.85546875,72.28008270263672,57.283203125,7.651309490203857,0.01589202880859375,7.27392578125
875,1.0937499610008672e-05,0.40970152616500854,53.81406021118164,42.6485595703125,72.28008270263672,57.283203125,6.061884880065918,0.010502099990844727,7.427734375
876,1.0949999705189839e-05,0.21098293364048004,36.10499954223633,28.61383056640625,72.28008270263672,57.283203125,8.213077545166016,0.012992262840270996,6.95751953125
877,1.0962499800371006e-05,0.37218108773231506,3.9629452228546143,3.1407017707824707,72.28008270263672,57.283203125,5.477643966674805,0.014985084533691406,7.1383056640625
878,1.0974999895552173e-05,0.18956151604652405,51.74345397949219,41.007572174072266,72.28008270263672,57.283203125,6.895681858062744,0.01247560977935791,7.06396484375
879,1.098749999073334e-05,0.4608142375946045,48.797569274902344,38.67290496826172,72.28008270263672,57.283203125,8.791875839233398,0.01056206226348877,7.510498046875
880,1.1000000085914508e-05,0.3255683481693268,58.27482223510742,46.18379211425781,72.28008270263672,57.283203125,4.861271858215332,0.011836051940917969,6.9915771484375
881,1.1012500181095675e-05,0.20176714658737183,55.99388122558594,44.3761100769043,72.28008270263672,57.283203125,7.063554286956787,0.01218879222869873,7.1748046875
882,1.1025000276276842e-05,0.3159090578556061,58.46830749511719,46.337135314941406,72.28008270263672,57.283203125,9.127799034118652,0.012643933296203613,7.33251953125
883,1.1037500371458009e-05,0.18328386545181274,1.0443333387374878,0.8276519775390625,72.28008270263672,57.283203125,5.6404337882995605,0.013501882553100586,6.9556884765625
884,1.1049999557144474e-05,0.27311837673187256,51.83552169799805,41.080535888671875,72.28008270263672,57.283203125,6.209323406219482,0.014912128448486328,6.8238525390625
885,1.1062499652325641e-05,0.2895033061504364,55.21272659301758,43.75702667236328,72.28008270263672,57.283203125,5.947103500366211,0.014048576354980469,6.848388671875
886,1.1074999747506808e-05,0.18563711643218994,52.93648147583008,41.953067779541016,72.28008270263672,57.283203125,5.443639755249023,0.014059662818908691,7.408203125
887,1.1087499842687976e-05,0.18947221338748932,10.921857833862305,8.655759811401367,72.28008270263672,57.283203125,7.9405837059021,0.014137864112854004,7.293212890625
888,1.1099999937869143e-05,0.1704574078321457,60.43153762817383,47.89302444458008,72.28008270263672,57.283203125,8.672999382019043,0.014419794082641602,6.416259765625
889,1.111250003305031e-05,0.21241216361522675,48.30308151245117,38.2810173034668,72.28008270263672,57.283203125,6.721087455749512,0.012610316276550293,7.3658447265625
890,1.1125000128231477e-05,0.18386386334896088,53.16398239135742,42.13336181640625,72.28008270263672,57.283203125,8.575591087341309,0.013327956199645996,7.2899169921875
891,1.1137500223412644e-05,0.17687630653381348,0.986302375793457,0.7816615104675293,72.28008270263672,57.283203125,7.361626625061035,0.013233065605163574,7.197021484375
892,1.1150000318593811e-05,0.2035677134990692,43.663272857666016,34.60388946533203,72.28008270263672,57.283203125,8.758689880371094,0.011339664459228516,7.142333984375
893,1.1162500413774978e-05,0.1804533451795578,33.720760345458984,26.724279403686523,72.28008270263672,57.283203125,7.590404033660889,0.011533260345458984,7.1336669921875
894,1.1174999599461444e-05,0.18340304493904114,0.9906386733055115,0.7850980758666992,72.28008270263672,57.283203125,7.774166584014893,0.008467555046081543,6.8250732421875
895,1.1187499694642611e-05,0.20276527106761932,31.144180297851562,24.682294845581055,72.28008270263672,57.283203125,6.968249797821045,0.011833429336547852,7.427978515625
896,1.1199999789823778e-05,0.18466103076934814,42.66734313964844,33.814598083496094,72.28008270263672,57.283203125,6.528077125549316,0.012034416198730469,7.2364501953125
897,1.1212499885004945e-05,0.20322446525096893,37.19673156738281,29.479045867919922,72.28008270263672,57.283203125,6.890830993652344,0.01253819465637207,7.0384521484375
898,1.1224999980186112e-05,0.21184055507183075,54.245784759521484,42.9907112121582,72.28008270263672,57.283203125,7.3362860679626465,0.016634464263916016,7.176025390625
899,1.123750007536728e-05,0.22103942930698395,0.9803969860076904,0.7769813537597656,72.36387634277344,57.349609375,7.011523246765137,0.0128021240234375,6.781005859375
900,1.1250000170548446e-05,0.2435654103755951,43.98701477050781,34.8604621887207,72.36387634277344,57.349609375,5.15785026550293,0.015702486038208008,6.859619140625
901,1.1262500265729614e-05,0.1852617710828781,49.11781311035156,38.92670440673828,72.36387634277344,57.349609375,13.222805976867676,0.012142539024353027,6.9228515625
902,1.127500036091078e-05,0.2378692328929901,51.116310119628906,40.51054763793945,72.36387634277344,57.349609375,7.658204078674316,0.012179136276245117,7.2689208984375
903,1.1287499546597246e-05,0.25705239176750183,39.09846496582031,30.986202239990234,72.36387634277344,57.349609375,7.2006120681762695,0.01071310043334961,7.5863037109375
904,1.1299999641778413e-05,0.21411122381687164,49.78258514404297,39.453548431396484,72.36387634277344,57.349609375,8.4923677444458,0.011011958122253418,7.497802734375
905,1.131249973695958e-05,0.2063538283109665,22.895143508911133,18.144792556762695,72.36387634277344,57.349609375,6.6643829345703125,0.01769888401031494,6.7017822265625
906,1.1324999832140747e-05,0.21806077659130096,0.910297691822052,0.7214264869689941,72.36387634277344,57.349609375,6.677143573760986,0.013800501823425293,6.6383056640625
907,1.1337499927321915e-05,0.22312240302562714,40.62984085083008,32.19984436035156,72.36387634277344,57.349609375,6.650387287139893,0.013698220252990723,7.2652587890625
908,1.1350000022503082e-05,0.24347858130931854,1.0987800359725952,0.8708019256591797,72.36387634277344,57.349609375,5.850311756134033,0.018698573112487793,6.8614501953125
909,1.1362500117684249e-05,0.2777489721775055,10.330219268798828,8.186875343322754,72.36387634277344,57.349609375,6.576194763183594,0.014203071594238281,6.8770751953125
910,1.1375000212865416e-05,0.23516112565994263,0.9642829298973083,0.7642107009887695,72.37126922607422,57.35546875,5.7184834480285645,0.014129400253295898,7.0406494140625
911,1.1387500308046583e-05,0.2394908368587494,0.884497880935669,0.7009797096252441,72.37126922607422,57.35546875,5.789451599121094,0.015250444412231445,6.9127197265625
912,1.140000040322775e-05,0.3279322683811188,56.15721130371094,44.50554656982422,72.37126922607422,57.35546875,7.0044264793396,0.010719895362854004,7.1312255859375
913,1.1412499588914216e-05,0.18559633195400238,43.58928680419922,34.54525375366211,72.37126922607422,57.35546875,6.728409767150879,0.01211404800415039,7.54248046875
914,1.1424999684095383e-05,0.44816362857818604,0.962795615196228,0.7630319595336914,72.37126922607422,57.35546875,6.211258411407471,0.009854912757873535,7.65087890625
915,1.143749977927655e-05,0.4720924496650696,10.624122619628906,8.419798851013184,72.37126922607422,57.35546875,6.7874369621276855,0.01453852653503418,7.17919921875
916,1.1449999874457717e-05,0.29364287853240967,39.88401794433594,31.6087646484375,72.37126922607422,57.35546875,7.5747246742248535,0.014088153839111328,7.229248046875
917,1.1462499969638884e-05,0.6829210519790649,19.63041114807129,15.557435989379883,72.37126922607422,57.35546875,8.16465950012207,0.0121840238571167,6.9814453125
918,1.1475000064820051e-05,0.3833591341972351,49.935691833496094,39.57489013671875,72.37126922607422,57.35546875,8.847146987915039,0.015602350234985352,6.833740234375
919,1.1487500160001218e-05,0.375660240650177,38.119327545166016,30.21021842956543,72.37126922607422,57.35546875,7.2989397048950195,0.016233205795288086,7.322509765625
920,1.1500000255182385e-05,0.34645262360572815,47.843719482421875,37.91696548461914,72.37126922607422,57.35546875,8.488248825073242,0.01574420928955078,7.1046142578125
921,1.1512500350363553e-05,0.37898850440979004,57.98555374145508,45.95454025268555,72.37126922607422,57.35546875,5.540561676025391,0.011229753494262695,7.4000244140625
922,1.152500044554472e-05,0.587581992149353,52.39809799194336,41.526390075683594,72.37126922607422,57.35546875,6.186142444610596,0.012280106544494629,6.9019775390625
923,1.1537499631231185e-05,0.20159105956554413,48.69124221801758,38.58864212036133,72.37126922607422,57.35546875,5.939117431640625,0.01047205924987793,7.4473876953125
924,1.1549999726412352e-05,0.5419086813926697,48.817630767822266,38.68880844116211,72.37126922607422,57.35546875,8.662185668945312,0.012781262397766113,7.1080322265625
925,1.156249982159352e-05,0.39507827162742615,36.35028076171875,28.808218002319336,72.37126922607422,57.35546875,5.108538627624512,0.013742923736572266,7.0943603515625
926,1.1574999916774686e-05,0.30619320273399353,54.862770080566406,43.47968292236328,72.37126922607422,57.35546875,7.8010172843933105,0.015323638916015625,7.331787109375
927,1.1587500011955854e-05,0.5007838606834412,58.14318084716797,46.079463958740234,72.37126922607422,57.35546875,8.521666526794434,0.012424826622009277,7.28857421875
928,1.160000010713702e-05,0.3000026345252991,55.931640625,44.3267822265625,72.37126922607422,57.35546875,8.67619800567627,0.014379501342773438,7.2257080078125
929,1.1612500202318188e-05,0.1872815042734146,44.36732482910156,35.161865234375,72.37126922607422,57.35546875,5.928046703338623,0.013654589653015137,6.43994140625
930,1.1625000297499355e-05,0.19823184609413147,52.7003288269043,41.76591110229492,72.37126922607422,57.35546875,6.769367218017578,0.01398611068725586,7.197265625
931,1.1637500392680522e-05,0.21583491563796997,56.166316986083984,44.51276779174805,72.37126922607422,57.35546875,7.994099140167236,0.010691285133361816,7.067138671875
932,1.1649999578366987e-05,0.20176014304161072,37.726524353027344,29.898916244506836,72.37126922607422,57.35546875,7.110171318054199,0.00901174545288086,7.0194091796875
933,1.1662499673548155e-05,0.18619191646575928,46.09196853637695,36.5286750793457,72.37126922607422,57.35546875,6.155996799468994,0.011808156967163086,7.3880615234375
934,1.1674999768729322e-05,0.24059605598449707,54.471736907958984,43.16978073120117,72.37126922607422,57.35546875,7.991775989532471,0.013843655586242676,7.23388671875
