sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total,cache_hit
39,0.022322,0.000068,0.000007,0.202818,0.000584,0.000016,0.003761,0.229585,0
40,0.013547,0.000049,0.000008,0.190660,0.000456,0.000008,0.002488,0.207223,0
87,0.015166,0.000038,0.000003,0.050302,0.000246,0.000004,0.000476,0.066238,0
39,0.012834,0.000062,0.000004,0.132597,0.000440,0.000009,0.001902,0.147858,0
38,0.015384,0.000054,0.000005,0.128023,0.000511,0.000007,0.017318,0.161313,0
40,0.023961,0.000063,0.000012,0.068493,0.001047,0.000023,0.000834,0.094453,0
34,0.024389,0.000051,0.000005,0.173610,0.000432,0.000007,0.018982,0.217489,0
37,0.015560,0.000048,0.000006,0.185938,0.000907,0.000023,0.000930,0.203426,0
39,0.015704,0.000056,0.000010,0.183117,0.000546,0.000010,0.004293,0.203746,0
91,0.015601,0.000049,0.000004,0.093076,0.000301,0.000021,0.000531,0.109588,0
39,0.018134,0.000052,0.000005,0.184360,0.000534,0.000009,0.004361,0.207468,0
38,0.019797,0.000052,0.000005,0.031237,0.000487,0.000008,0.000575,0.052170,0
88,0.010838,0.000035,0.000003,0.063677,0.000414,0.000004,0.000546,0.075525,0
39,0.012012,0.000048,0.000005,0.010603,0.000415,0.000008,0.000537,0.023635,0
40,0.016319,0.000049,0.000005,0.016666,0.000421,0.000008,0.003545,0.037021,0
36,0.016129,0.000049,0.000006,0.196023,0.000451,0.000054,0.007727,0.220448,0
55,0.023388,0.000062,0.000006,0.112506,0.000381,0.000008,0.002963,0.139337,0
45,0.022871,0.000061,0.000007,0.157727,0.000428,0.000007,0.000361,0.181467,0
39,0.023269,0.000058,0.000007,0.163344,0.000604,0.000013,0.002738,0.190042,0
38,0.014487,0.000057,0.000006,0.145677,0.000514,0.000007,0.025722,0.186476,0
89,0.011126,0.000069,0.000005,0.054277,0.000265,0.000004,0.000478,0.066226,0
40,0.013781,0.000054,0.000004,0.042822,0.000473,0.000007,0.000593,0.057745,0
41,0.023393,0.000138,0.000023,0.122116,0.000445,0.000007,0.000355,0.146481,0
92,0.011284,0.000038,0.000004,0.079089,0.000389,0.000007,0.000550,0.091364,0
40,0.017410,0.000057,0.000006,0.134215,0.000474,0.000008,0.002332,0.154509,0
42,0.013087,0.000041,0.000009,0.014920,0.000369,0.000005,0.000270,0.028704,0
41,0.015793,0.000067,0.000004,0.179560,0.000645,0.000010,0.002110,0.198209,0
40,0.017408,0.000045,0.000009,0.157095,0.000481,0.000009,0.002930,0.177988,0
40,0.028916,0.000067,0.000005,0.184894,0.000464,0.000012,0.003179,0.217548,0
90,0.011328,0.000036,0.000003,0.048965,0.000290,0.000004,0.000490,0.061120,0
35,0.018381,0.000062,0.000007,0.168527,0.000517,0.000012,0.021133,0.208655,0
39,0.018606,0.000068,0.000007,0.185510,0.000524,0.000013,0.019734,0.224477,0
91,0.009697,0.000035,0.000003,0.015600,0.000326,0.000004,0.000542,0.026211,0
93,0.010083,0.000037,0.000003,0.076421,0.000315,0.000007,0.000457,0.087326,0
37,0.019543,0.000049,0.000005,0.126717,0.000414,0.000004,0.005126,0.151864,0
41,0.013636,0.000050,0.000006,0.156490,0.000612,0.000009,0.003929,0.174751,0
56,0.016302,0.000045,0.000005,0.155489,0.000478,0.000011,0.003470,0.175809,0
41,0.012857,0.000044,0.000004,0.120799,0.000409,0.000007,0.002103,0.136231,0
92,0.012990,0.000040,0.000004,0.049599,0.000295,0.000004,0.000476,0.063410,0
43,0.010982,0.000045,0.000006,0.119707,0.000447,0.000005,0.000304,0.131500,0
94,0.020490,0.000032,0.000003,0.048014,0.000315,0.000004,0.000412,0.069272,0
41,0.023692,0.000097,0.000008,0.084232,0.000737,0.000017,0.004765,0.113563,0
40,0.031308,0.000059,0.000005,0.165126,0.000863,0.000024,0.003120,0.200515,0
39,0.017047,0.000055,0.000006,0.165729,0.000488,0.000007,0.022096,0.205440,0
93,0.009763,0.000035,0.000004,0.050466,0.000270,0.000004,0.000568,0.061112,0
41,0.017891,0.000049,0.000004,0.203934,0.000943,0.000015,0.001247,0.224094,0
42,0.016947,0.000046,0.000004,0.165696,0.000448,0.000011,0.002122,0.185282,0
46,0.020868,0.000044,0.000004,0.245929,0.000620,0.000009,0.000457,0.267942,0
95,0.012106,0.000035,0.000003,0.057954,0.000277,0.000004,0.000458,0.070842,0
94,0.012024,0.000038,0.000003,0.011292,0.000264,0.000004,0.000502,0.024131,0
41,0.026974,0.000072,0.000010,0.165839,0.000464,0.000009,0.002928,0.196306,0
40,0.015464,0.000045,0.000005,0.020583,0.000477,0.000007,0.023871,0.060464,0
38,0.016730,0.000043,0.000005,0.130525,0.000463,0.000005,0.005110,0.152897,0
40,0.012119,0.000039,0.000004,0.167459,0.000441,0.000009,0.013916,0.193999,0
36,0.015155,0.000048,0.000005,0.181054,0.000455,0.000008,0.015872,0.212607,0
42,0.015556,0.000046,0.000005,0.130160,0.000573,0.000007,0.004368,0.150725,0
43,0.019052,0.000048,0.000005,0.039490,0.000349,0.000004,0.002454,0.061414,0
42,0.017197,0.000049,0.000005,0.131276,0.000374,0.000005,0.002142,0.151057,0
96,0.010607,0.000031,0.000003,0.047565,0.000294,0.000005,0.000386,0.058893,0
95,0.008323,0.000036,0.000003,0.048130,0.000252,0.000004,0.000473,0.057224,0
44,0.016347,0.000044,0.000006,0.122069,0.000444,0.000007,0.000354,0.139273,0
47,0.018491,0.000057,0.000006,0.048617,0.000474,0.000011,0.000398,0.068062,0
41,0.013349,0.000059,0.000005,0.016513,0.000274,0.000004,0.025648,0.055862,0
57,0.014880,0.000052,0.000005,0.159026,0.000474,0.000013,0.002985,0.177444,0
97,0.008220,0.000028,0.000003,0.007689,0.000278,0.000004,0.000366,0.016591,0
98,0.007758,0.000032,0.000004,0.008667,0.000324,0.000005,0.000491,0.017284,0
39,0.017327,0.000045,0.000007,0.047204,0.000548,0.000011,0.008790,0.073944,0
58,0.019930,0.000053,0.000004,0.025678,0.000449,0.000008,0.003108,0.049241,0
96,0.011464,0.000033,0.000003,0.055808,0.000273,0.000004,0.000485,0.068072,0
42,0.017960,0.000034,0.000004,0.178331,0.000634,0.000018,0.003727,0.200719,0
41,0.021729,0.000073,0.000007,0.170976,0.000619,0.000014,0.002912,0.196341,0
43,0.021580,0.000056,0.000004,0.091974,0.000354,0.000004,0.002993,0.116973,0
99,0.007697,0.000034,0.000003,0.053267,0.000360,0.000005,0.000422,0.061789,0
43,0.017797,0.000043,0.000004,0.099069,0.000454,0.000006,0.001897,0.119277,0
42,0.019258,0.000060,0.000009,0.153269,0.000505,0.000011,0.003174,0.176295,0
42,0.025243,0.000053,0.000005,0.181112,0.000515,0.000012,0.000529,0.207475,0
45,0.015923,0.000043,0.000009,0.112386,0.000431,0.000005,0.000383,0.129188,0
97,0.009827,0.000031,0.000003,0.059092,0.000288,0.000004,0.000501,0.069747,0
44,0.016320,0.000045,0.000004,0.022652,0.000353,0.000005,0.002967,0.042354,0
100,0.012525,0.000037,0.000003,0.050311,0.000265,0.000004,0.000396,0.063544,0
46,0.015005,0.000047,0.000009,0.018421,0.000358,0.000005,0.000285,0.034132,0
44,0.013504,0.000045,0.000005,0.161519,0.000485,0.000011,0.002161,0.177738,0
41,0.012901,0.000053,0.000006,0.176358,0.000555,0.000009,0.015756,0.205651,0
45,0.016623,0.000047,0.000005,0.009826,0.000356,0.000004,0.002790,0.029657,0
37,0.010873,0.000062,0.000004,0.156714,0.000665,0.000013,0.030363,0.198704,0
48,0.011736,0.000049,0.000005,0.184788,0.000790,0.000029,0.000664,0.198070,0
98,0.010943,0.000033,0.000003,0.055963,0.000331,0.000004,0.000564,0.067846,0
42,0.013493,0.000054,0.000005,0.151718,0.000480,0.000006,0.032503,0.198268,0
38,0.010331,0.000046,0.000004,0.019116,0.000390,0.000005,0.013643,0.043545,0
40,0.025002,0.000060,0.000006,0.157708,0.000393,0.000007,0.010317,0.193507,0
101,0.009921,0.000032,0.000003,0.054857,0.000292,0.000004,0.000417,0.065529,0
59,0.022349,0.000061,0.000005,0.147083,0.000592,0.000013,0.002840,0.172954,0
44,0.015431,0.000047,0.000004,0.113665,0.000406,0.000007,0.002187,0.131753,0
42,0.015636,0.000072,0.000009,0.157231,0.000734,0.000011,0.003014,0.176718,0
49,0.025889,0.000054,0.000007,0.025339,0.000480,0.000011,0.000407,0.052192,0
43,0.027063,0.000054,0.000005,0.164244,0.000500,0.000012,0.003855,0.195745,0
99,0.010320,0.000031,0.000003,0.054402,0.000304,0.000004,0.000501,0.065567,0
102,0.010637,0.000035,0.000004,0.052138,0.000314,0.000004,0.000447,0.063581,0
100,0.015037,0.000034,0.000003,0.021424,0.000341,0.000004,0.000884,0.037731,0
43,0.019583,0.000044,0.000008,0.169372,0.000485,0.000008,0.003238,0.192750,0
103,0.011856,0.000035,0.000003,0.009746,0.000326,0.000005,0.000487,0.022461,0
47,0.010964,0.000038,0.000007,0.141043,0.000405,0.000005,0.000288,0.152752,0
43,0.018737,0.000050,0.000004,0.176327,0.000491,0.000009,0.000509,0.196135,0
46,0.010814,0.000036,0.000003,0.150016,0.000493,0.000006,0.004063,0.165442,0
104,0.008272,0.000035,0.000003,0.008957,0.000273,0.000004,0.000465,0.018013,0
45,0.029298,0.000056,0.000006,0.156828,0.000463,0.000007,0.002403,0.189072,0
50,0.011974,0.000042,0.000004,0.102181,0.000342,0.000005,0.000294,0.114846,0
45,0.015352,0.000044,0.000005,0.106340,0.000425,0.000007,0.002089,0.124266,0
44,0.024839,0.000058,0.000010,0.020984,0.000532,0.000009,0.002872,0.049311,0
39,0.011114,0.000046,0.000005,0.125502,0.000580,0.000007,0.016124,0.153389,0
101,0.010310,0.000034,0.000002,0.060793,0.000360,0.000004,0.000516,0.072022,0
60,0.030666,0.000075,0.000009,0.118245,0.000411,0.000008,0.002596,0.152017,0
43,0.018630,0.000049,0.000005,0.145064,0.000438,0.000007,0.023589,0.187793,0
42,0.011486,0.000032,0.000004,0.202137,0.000557,0.000008,0.015910,0.230147,0
105,0.007974,0.000036,0.000004,0.051515,0.000278,0.000004,0.000437,0.060252,0
102,0.011190,0.000032,0.000003,0.015329,0.000295,0.000004,0.000503,0.027360,0
41,0.024077,0.000057,0.000006,0.165143,0.000449,0.000010,0.008412,0.198167,0
46,0.026541,0.000059,0.000006,0.059156,0.000511,0.000007,0.002560,0.088849,0
44,0.028808,0.000051,0.000005,0.151973,0.000937,0.000021,0.004904,0.186714,0
43,0.034230,0.000059,0.000005,0.175973,0.000816,0.000025,0.005183,0.216301,0
106,0.010246,0.000031,0.000003,0.052399,0.000252,0.000004,0.000427,0.063366,0
48,0.012955,0.000043,0.000006,0.132975,0.000356,0.000006,0.000255,0.146599,0
44,0.020509,0.000050,0.000005,0.024852,0.000429,0.000006,0.027954,0.073816,0
103,0.007756,0.000035,0.000003,0.049921,0.000277,0.000004,0.000490,0.058489,0
47,0.015018,0.000044,0.000004,0.013584,0.000381,0.000009,0.001958,0.031007,0
40,0.016596,0.000056,0.000008,0.097988,0.000372,0.000005,0.010822,0.125856,0
42,0.024623,0.000053,0.000005,0.036405,0.000659,0.000011,0.008740,0.070507,0
107,0.010601,0.000035,0.000003,0.022013,0.000286,0.000004,0.000395,0.033341,0
44,0.018788,0.000069,0.000005,0.163616,0.000671,0.000014,0.000884,0.184058,0
51,0.015231,0.000051,0.000004,0.137463,0.000441,0.000006,0.000322,0.153522,0
46,0.022874,0.000050,0.000006,0.128408,0.000404,0.000006,0.001939,0.153693,0
47,0.018865,0.000068,0.000005,0.162563,0.000482,0.000006,0.004346,0.186343,0
44,0.024805,0.000073,0.000007,0.024484,0.000475,0.000010,0.002074,0.051943,0
104,0.010438,0.000035,0.000004,0.051404,0.000306,0.000004,0.000480,0.062675,0
45,0.009193,0.000031,0.000006,0.167154,0.000450,0.000012,0.002640,0.179496,0
108,0.010169,0.000031,0.000003,0.051964,0.000257,0.000004,0.000446,0.062876,0
45,0.017641,0.000047,0.000006,0.037573,0.000402,0.000007,0.000552,0.056234,0
47,0.017764,0.000043,0.000005,0.030326,0.000326,0.000005,0.001579,0.050052,0
61,0.015139,0.000054,0.000005,0.172201,0.000325,0.000006,0.002025,0.189763,0
45,0.013305,0.000046,0.000004,0.030772,0.000456,0.000007,0.002354,0.046953,0
105,0.014510,0.000031,0.000003,0.054712,0.000324,0.000004,0.000520,0.070108,0
41,0.011533,0.000044,0.000004,0.096811,0.000387,0.000005,0.012411,0.121202,0
43,0.018447,0.000056,0.000004,0.185707,0.000484,0.000006,0.015339,0.220054,0
52,0.018505,0.000043,0.000004,0.094136,0.000376,0.000005,0.000310,0.113381,0
109,0.016768,0.000042,0.000004,0.056413,0.000303,0.000004,0.000433,0.073968,0
106,0.009875,0.000034,0.000004,0.015801,0.000294,0.000004,0.000507,0.026521,0
45,0.021019,0.000060,0.000005,0.172158,0.000430,0.000011,0.003037,0.196729,0
45,0.016567,0.000059,0.000006,0.146500,0.000462,0.000005,0.026509,0.190119,0
110,0.011471,0.000038,0.000003,0.014347,0.000284,0.000004,0.000410,0.026559,0
49,0.019840,0.000047,0.000008,0.183538,0.000539,0.000010,0.000371,0.204358,0
44,0.011609,0.000044,0.000005,0.024654,0.000445,0.000008,0.017980,0.054760,0
48,0.010140,0.000045,0.000005,0.088104,0.000389,0.000007,0.001842,0.100539,0
48,0.016687,0.000053,0.000005,0.142313,0.000458,0.000007,0.004494,0.164028,0
48,0.038006,0.000048,0.000004,0.170849,0.000483,0.000008,0.002587,0.211992,0
43,0.013845,0.000066,0.000005,0.176156,0.000503,0.000009,0.007546,0.198142,0
107,0.007582,0.000032,0.000003,0.049300,0.000265,0.000004,0.000498,0.057686,0
111,0.008043,0.000031,0.000003,0.049208,0.000281,0.000004,0.000432,0.058006,0
108,0.010499,0.000032,0.000003,0.011845,0.000251,0.000004,0.000500,0.023135,0
46,0.027368,0.000054,0.000011,0.163215,0.000518,0.000011,0.003141,0.194325,0
46,0.013340,0.000043,0.000005,0.040347,0.000467,0.000006,0.027676,0.081894,0
42,0.014883,0.000044,0.000004,0.095887,0.000372,0.000005,0.013687,0.124894,0
53,0.016918,0.000046,0.000006,0.101237,0.000373,0.000005,0.000307,0.118895,0
62,0.019691,0.000055,0.000005,0.178708,0.000474,0.000011,0.002985,0.201940,0
46,0.016229,0.000061,0.000005,0.195708,0.000520,0.000009,0.000531,0.213069,0
109,0.007143,0.000034,0.000003,0.046878,0.000285,0.000004,0.000560,0.054910,0
54,0.016896,0.000051,0.000005,0.019986,0.000445,0.000009,0.000386,0.037781,0
112,0.011547,0.000032,0.000003,0.057794,0.000310,0.000004,0.000395,0.070088,0
49,0.016942,0.000044,0.000005,0.107039,0.000393,0.000006,0.001929,0.126365,0
46,0.017153,0.000055,0.000006,0.212074,0.000591,0.000012,0.002792,0.232697,0
47,0.012921,0.000049,0.000005,0.033810,0.000469,0.000007,0.027674,0.074949,0
110,0.012465,0.000033,0.000004,0.016280,0.000285,0.000004,0.000468,0.029542,0
50,0.018473,0.000049,0.000008,0.135503,0.000659,0.000021,0.000716,0.155440,0
47,0.019260,0.000050,0.000006,0.025033,0.000440,0.000008,0.000527,0.045329,0
46,0.014822,0.000046,0.000005,0.168819,0.000392,0.000012,0.003161,0.187267,0
49,0.016875,0.000055,0.000006,0.151305,0.000467,0.000007,0.004233,0.172957,0
113,0.014229,0.000031,0.000003,0.047527,0.000319,0.000004,0.000416,0.062531,0
111,0.007412,0.000033,0.000004,0.044264,0.000272,0.000004,0.000469,0.052462,0
44,0.018369,0.000056,0.000005,0.153576,0.000415,0.000008,0.012611,0.185051,0
49,0.015386,0.000080,0.000004,0.168331,0.000483,0.000008,0.002246,0.186546,0
48,0.011354,0.000046,0.000005,0.010234,0.000415,0.000007,0.032299,0.054372,0
45,0.013112,0.000051,0.000005,0.176652,0.000627,0.000007,0.028990,0.219475,0
43,0.017678,0.000064,0.000006,0.128360,0.000359,0.000005,0.012772,0.159252,0
50,0.020951,0.000053,0.000005,0.025348,0.000432,0.000006,0.003965,0.050770,0
114,0.011040,0.000029,0.000003,0.051271,0.000299,0.000004,0.000434,0.063082,0
50,0.015128,0.000043,0.000004,0.118482,0.000431,0.000006,0.001989,0.136089,0
112,0.011570,0.000033,0.000003,0.050598,0.000260,0.000004,0.000534,0.063004,0
63,0.015129,0.000044,0.000005,0.158700,0.000451,0.000008,0.002597,0.176945,0
48,0.013641,0.000050,0.000005,0.131122,0.000366,0.000005,0.000371,0.145565,0
47,0.025034,0.000056,0.000008,0.208371,0.000932,0.000014,0.003822,0.238256,0
115,0.011586,0.000034,0.000003,0.048609,0.000321,0.000004,0.000482,0.061042,0
47,0.018416,0.000049,0.000006,0.161540,0.000464,0.000009,0.001648,0.182138,0
55,0.041721,0.000060,0.000004,0.158149,0.000409,0.000008,0.000421,0.200777,0
51,0.015649,0.000039,0.000005,0.036011,0.000397,0.000006,0.001998,0.054112,0
51,0.021320,0.000048,0.000007,0.146262,0.000419,0.000007,0.000404,0.168475,0
49,0.012485,0.000042,0.000004,0.013556,0.000342,0.000005,0.000347,0.026785,0
113,0.010464,0.000034,0.000003,0.050688,0.000273,0.000004,0.000501,0.061969,0
47,0.017207,0.000049,0.000006,0.154858,0.000422,0.000013,0.003243,0.175807,0
116,0.010231,0.000037,0.000004,0.016010,0.000270,0.000004,0.000450,0.027009,0
44,0.014625,0.000042,0.000004,0.108683,0.000406,0.000006,0.012426,0.136205,0
56,0.017204,0.000049,0.000005,0.028688,0.000737,0.000009,0.000407,0.047103,0
46,0.014116,0.000053,0.000011,0.134189,0.000462,0.000008,0.015224,0.164080,0
50,0.011286,0.000042,0.000005,0.054639,0.000420,0.000007,0.000446,0.066850,0
114,0.010563,0.000035,0.000003,0.052836,0.000259,0.000004,0.000517,0.064220,0
50,0.020014,0.000049,0.000006,0.181550,0.000503,0.000008,0.002504,0.204645,0
117,0.007408,0.000036,0.000003,0.053495,0.000319,0.000004,0.000408,0.061677,0
51,0.012620,0.000053,0.000006,0.164204,0.000436,0.000006,0.004789,0.182122,0
45,0.016667,0.000046,0.000007,0.190175,0.000613,0.000012,0.008470,0.216000,0
49,0.013075,0.000053,0.000004,0.188142,0.000673,0.000013,0.026639,0.228630,0
45,0.018234,0.000058,0.000006,0.029180,0.000488,0.000007,0.017057,0.065042,0
52,0.012055,0.000043,0.000005,0.103738,0.000376,0.000005,0.001950,0.118179,0
51,0.017693,0.000044,0.000003,0.037934,0.000369,0.000006,0.000429,0.056483,0
115,0.009793,0.000032,0.000003,0.053765,0.000266,0.000004,0.000532,0.064397,0
118,0.011014,0.000035,0.000003,0.049788,0.000244,0.000004,0.000446,0.061537,0
52,0.017664,0.000056,0.000006,0.034321,0.000490,0.000006,0.004436,0.056988,0
48,0.022262,0.000084,0.000010,0.127313,0.000381,0.000007,0.002301,0.152364,0
116,0.009530,0.000032,0.000003,0.009623,0.000261,0.000003,0.000486,0.019941,0
48,0.020639,0.000052,0.000008,0.167057,0.000699,0.000017,0.005599,0.194084,0
117,0.008528,0.000036,0.000003,0.018535,0.000316,0.000004,0.000490,0.027915,0
53,0.012591,0.000053,0.000005,0.032493,0.000478,0.000007,0.003999,0.049635,0
119,0.009335,0.000032,0.000003,0.055447,0.000325,0.000004,0.000444,0.065591,0
118,0.009925,0.000033,0.000003,0.009084,0.000272,0.000004,0.000519,0.019844,0
50,0.025033,0.000098,0.000021,0.053569,0.000519,0.000010,0.030793,0.110058,0
48,0.021812,0.000068,0.000008,0.206498,0.000495,0.000009,0.002312,0.231212,0
52,0.018664,0.000070,0.000012,0.208342,0.000586,0.000013,0.000445,0.228139,0
57,0.015391,0.000076,0.000006,0.180911,0.000467,0.000008,0.000385,0.197252,0
120,0.011262,0.000033,0.000003,0.012699,0.000275,0.000004,0.000414,0.024692,0
49,0.022215,0.000054,0.000008,0.043668,0.000432,0.000009,0.003220,0.069616,0
53,0.015854,0.000058,0.000007,0.112844,0.000340,0.000007,0.002236,0.131353,0
46,0.014550,0.000060,0.000006,0.131230,0.000390,0.000005,0.013384,0.159634,0
52,0.011977,0.000047,0.000004,0.124179,0.000409,0.000005,0.000398,0.137023,0
53,0.016734,0.000045,0.000008,0.023269,0.000494,0.000010,0.000436,0.041003,0
49,0.014428,0.000044,0.000003,0.090229,0.000379,0.000009,0.002517,0.107617,0
119,0.007273,0.000033,0.000003,0.047881,0.000254,0.000004,0.000484,0.055935,0
51,0.017571,0.000044,0.000003,0.170965,0.000432,0.000009,0.002101,0.191137,0
47,0.019784,0.000062,0.000006,0.177431,0.000687,0.000011,0.023109,0.221108,0
54,0.014388,0.000046,0.000005,0.022982,0.000351,0.000006,0.002073,0.039857,0
51,0.015317,0.000050,0.000004,0.036408,0.000457,0.000010,0.025572,0.077827,0
46,0.020765,0.000057,0.000006,0.172443,0.000501,0.000007,0.010724,0.204516,0
121,0.007207,0.000031,0.000003,0.050916,0.000306,0.000004,0.000416,0.058886,0
55,0.013615,0.000052,0.000008,0.027252,0.000384,0.000006,0.001928,0.043251,0
120,0.010009,0.000034,0.000003,0.051227,0.000299,0.000004,0.000506,0.062085,0
52,0.014068,0.000048,0.000005,0.014676,0.000419,0.000008,0.026148,0.055381,0
122,0.010517,0.000028,0.000003,0.045311,0.000295,0.000004,0.000397,0.056558,0
54,0.012679,0.000065,0.000006,0.154276,0.000519,0.000007,0.003862,0.171422,0
47,0.010845,0.000043,0.000005,0.096433,0.000326,0.000004,0.011589,0.119253,0
49,0.014609,0.000044,0.000005,0.152731,0.000763,0.000014,0.003224,0.171404,0
50,0.015170,0.000044,0.000005,0.106341,0.000363,0.000006,0.002239,0.124174,0
53,0.016453,0.000039,0.000004,0.109210,0.000433,0.000008,0.000515,0.126666,0
121,0.010749,0.000039,0.000003,0.048296,0.000266,0.000004,0.000498,0.059857,0
54,0.012745,0.000052,0.000009,0.136051,0.000494,0.000010,0.000423,0.149821,0
123,0.010437,0.000033,0.000003,0.052994,0.000306,0.000004,0.000411,0.064190,0
50,0.013540,0.000087,0.000007,0.167054,0.000439,0.000008,0.003388,0.184533,0
58,0.018879,0.000041,0.000006,0.168265,0.000465,0.000010,0.000388,0.188057,0
56,0.010841,0.000050,0.000005,0.107152,0.000366,0.000006,0.001901,0.120327,0
48,0.018547,0.000067,0.000006,0.144089,0.000529,0.000010,0.018370,0.181629,0
122,0.010179,0.000034,0.000003,0.052839,0.000267,0.000004,0.000484,0.063812,0
47,0.020561,0.000056,0.000005,0.142432,0.000482,0.000008,0.008931,0.172487,0
124,0.011088,0.000032,0.000003,0.045980,0.000290,0.000004,0.000388,0.057787,0
123,0.011235,0.000032,0.000002,0.009513,0.000247,0.000004,0.000468,0.021504,0
52,0.020336,0.000051,0.000006,0.192102,0.000497,0.000008,0.002540,0.215549,0
48,0.012154,0.000047,0.000004,0.105847,0.000568,0.000007,0.014540,0.133180,0
51,0.012673,0.000041,0.000004,0.112989,0.000389,0.000008,0.002082,0.128192,0
53,0.019445,0.000054,0.000005,0.021577,0.000477,0.000009,0.002698,0.044275,0
124,0.006181,0.000029,0.000002,0.051111,0.000331,0.000004,0.000477,0.058138,0
125,0.009048,0.000033,0.000003,0.049974,0.000255,0.000004,0.000409,0.059728,0
50,0.022783,0.000051,0.000003,0.140359,0.000463,0.000006,0.001999,0.165672,0
53,0.014854,0.000075,0.000011,0.165424,0.000534,0.000011,0.032707,0.213628,0
125,0.011885,0.000034,0.000003,0.009855,0.000280,0.000004,0.000496,0.022558,0
55,0.017188,0.000048,0.000006,0.165313,0.000758,0.000023,0.008800,0.192156,0
52,0.014564,0.000044,0.000005,0.029057,0.000347,0.000007,0.002232,0.046262,0
57,0.016837,0.000041,0.000005,0.103787,0.000354,0.000006,0.001929,0.122967,0
54,0.023803,0.000089,0.000009,0.164076,0.000681,0.000017,0.001070,0.189756,0
51,0.016520,0.000044,0.000006,0.144960,0.000432,0.000009,0.002592,0.164574,0
55,0.019550,0.000054,0.000009,0.153542,0.000442,0.000006,0.000272,0.173878,0
126,0.009367,0.000035,0.000003,0.050359,0.000292,0.000004,0.000389,0.060451,0
126,0.007394,0.000036,0.000003,0.046783,0.000264,0.000004,0.000469,0.054957,0
59,0.016147,0.000045,0.000005,0.181064,0.000433,0.000010,0.000355,0.198063,0
53,0.016656,0.000045,0.000005,0.035337,0.000344,0.000007,0.002318,0.054722,0
52,0.019928,0.000056,0.000010,0.020063,0.000454,0.000006,0.002944,0.043472,0
49,0.019112,0.000053,0.000005,0.158076,0.000508,0.000012,0.016789,0.194562,0
127,0.009709,0.000035,0.000003,0.020260,0.000309,0.000004,0.000493,0.030816,0
49,0.015712,0.000055,0.000005,0.108808,0.000461,0.000005,0.014263,0.139329,0
127,0.010271,0.000036,0.000003,0.052259,0.000523,0.000004,0.000449,0.063554,0
48,0.020332,0.000063,0.000006,0.180777,0.000678,0.000009,0.009291,0.211167,0
58,0.012260,0.000044,0.000004,0.106068,0.000342,0.000005,0.001776,0.120506,0
56,0.018280,0.000054,0.000007,0.095389,0.000371,0.000004,0.000290,0.114398,0
51,0.021549,0.000055,0.000005,0.125903,0.000365,0.000005,0.001626,0.149516,0
54,0.015889,0.000066,0.000006,0.156710,0.000873,0.000015,0.005667,0.179239,0
55,0.016287,0.000049,0.000006,0.134904,0.000434,0.000007,0.000491,0.152183,0
57,0.012720,0.000039,0.000007,0.017293,0.000391,0.000005,0.000273,0.030732,0
56,0.020818,0.000053,0.000007,0.171268,0.000651,0.000010,0.004478,0.197312,0
54,0.014288,0.000050,0.000005,0.168066,0.000385,0.000007,0.025270,0.208081,0
54,0.014389,0.000045,0.000004,0.133805,0.000431,0.000010,0.002943,0.151637,0
53,0.017531,0.000052,0.000006,0.136793,0.000624,0.000012,0.004848,0.159878,0
60,0.018459,0.000062,0.000004,0.166992,0.000601,0.000008,0.000433,0.186570,0
57,0.017700,0.000052,0.000006,0.025358,0.000474,0.000010,0.003886,0.047497,0
50,0.013857,0.000054,0.000006,0.131687,0.000436,0.000007,0.014566,0.160624,0
50,0.030038,0.000060,0.000004,0.133411,0.000446,0.000009,0.015050,0.179026,0
59,0.016163,0.000042,0.000004,0.111225,0.000372,0.000006,0.001944,0.129763,0
52,0.014393,0.000045,0.000004,0.112359,0.000387,0.000005,0.001600,0.128801,0
58,0.014751,0.000039,0.000007,0.105964,0.000530,0.000009,0.000420,0.121725,0
49,0.016710,0.000046,0.000006,0.164883,0.000423,0.000010,0.007332,0.189420,0
58,0.013317,0.000055,0.000005,0.043120,0.000483,0.000009,0.003720,0.060718,0
51,0.013693,0.000050,0.000004,0.035577,0.000526,0.000008,0.015111,0.064981,0
56,0.014216,0.000050,0.000006,0.130407,0.000423,0.000007,0.000477,0.145591,0
55,0.019067,0.000050,0.000005,0.149059,0.000498,0.000010,0.002039,0.170741,0
59,0.018632,0.000048,0.000008,0.018312,0.000450,0.000008,0.000382,0.037844,0
50,0.016327,0.000045,0.000004,0.019927,0.000423,0.000007,0.007481,0.044224,0
53,0.024249,0.000062,0.000004,0.091822,0.000429,0.000004,0.001704,0.118288,0
55,0.016998,0.000048,0.000006,0.149103,0.000425,0.000008,0.021793,0.188391,0
60,0.020508,0.000042,0.000005,0.108409,0.000368,0.000008,0.001779,0.131125,0
55,0.016955,0.000052,0.000006,0.173682,0.000439,0.000013,0.002963,0.194116,0
54,0.030197,0.000057,0.000010,0.148023,0.000418,0.000007,0.002746,0.181466,0
61,0.015304,0.000051,0.000007,0.152005,0.000391,0.000008,0.000338,0.168109,0
51,0.021842,0.000085,0.000011,0.140746,0.000422,0.000007,0.014419,0.177545,0
62,0.018759,0.000050,0.000006,0.022942,0.000426,0.000009,0.000349,0.042546,0
