sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total,cache_hit
78,0.012064,0.000032,0.000003,0.010533,0.000274,0.000004,0.002431,0.025346,0
34,0.017518,0.000047,0.000007,0.152745,0.000471,0.000007,0.003302,0.174106,0
72,0.011523,0.000032,0.000004,0.051570,0.000287,0.000004,0.004251,0.067678,0
28,0.018349,0.000036,0.000004,0.096439,0.000339,0.000005,0.000468,0.115644,0
34,0.016688,0.000045,0.000004,0.121494,0.000388,0.000004,0.002135,0.140767,0
32,0.019101,0.000053,0.000005,0.181809,0.000531,0.000011,0.000506,0.202022,0
30,0.022910,0.000049,0.000007,0.180422,0.000656,0.000012,0.000495,0.204559,0
74,0.012707,0.000036,0.000004,0.052736,0.000273,0.000004,0.003791,0.069557,0
33,0.020648,0.000060,0.000005,0.167336,0.001057,0.000023,0.010274,0.199418,0
40,0.017055,0.000039,0.000004,0.097696,0.000371,0.000004,0.000992,0.116166,0
81,0.011827,0.000029,0.000003,0.056349,0.000291,0.000004,0.001334,0.069842,0
79,0.009112,0.000030,0.000003,0.053024,0.000296,0.000004,0.002354,0.064830,0
37,0.023287,0.000059,0.000007,0.159297,0.000563,0.000010,0.001559,0.184789,0
75,0.013669,0.000033,0.000003,0.011362,0.000268,0.000003,0.003870,0.029213,0
73,0.009836,0.000028,0.000003,0.053493,0.000272,0.000004,0.004256,0.067896,0
33,0.025657,0.000049,0.000005,0.154877,0.000590,0.000012,0.001231,0.182430,0
80,0.010702,0.000029,0.000003,0.010905,0.000310,0.000004,0.002249,0.024208,0
76,0.007129,0.000028,0.000003,0.005300,0.000219,0.000004,0.003683,0.016370,0
31,0.020816,0.000071,0.000008,0.050646,0.000484,0.000012,0.000368,0.072411,0
34,0.018376,0.000055,0.000006,0.041173,0.000494,0.000008,0.004339,0.064461,0
82,0.011294,0.000032,0.000002,0.053390,0.000290,0.000004,0.001439,0.066456,0
29,0.016144,0.000039,0.000004,0.104644,0.000436,0.000007,0.000435,0.121712,0
74,0.010476,0.000031,0.000004,0.046463,0.000262,0.000004,0.003680,0.060927,0
81,0.007829,0.000027,0.000003,0.050187,0.000380,0.000004,0.002206,0.060653,0
83,0.013004,0.000036,0.000003,0.011863,0.000273,0.000004,0.001166,0.026354,0
34,0.024259,0.000107,0.000007,0.048217,0.000611,0.000012,0.001152,0.074378,0
35,0.012543,0.000050,0.000005,0.030524,0.000526,0.000009,0.004746,0.048413,0
77,0.011599,0.000033,0.000003,0.055015,0.000240,0.000005,0.003682,0.070582,0
30,0.015085,0.000047,0.000005,0.018419,0.000408,0.000007,0.000485,0.034460,0
35,0.016432,0.000045,0.000004,0.135234,0.000488,0.000009,0.003558,0.155781,0
36,0.014629,0.000052,0.000005,0.168438,0.000923,0.000019,0.018034,0.202109,0
30,0.014065,0.000053,0.000005,0.178063,0.000507,0.000011,0.025067,0.217782,0
41,0.028448,0.000044,0.000003,0.106329,0.000496,0.000007,0.001362,0.136696,0
32,0.016736,0.000050,0.000004,0.173788,0.000549,0.000005,0.004038,0.195178,0
35,0.022277,0.000048,0.000007,0.176461,0.000520,0.000009,0.003110,0.202442,0
75,0.010935,0.000030,0.000003,0.056715,0.000327,0.000005,0.003985,0.072005,0
33,0.019199,0.000049,0.000004,0.172040,0.000274,0.000005,0.000251,0.191824,0
82,0.013355,0.000033,0.000005,0.054175,0.000257,0.000004,0.002336,0.070171,0
84,0.008879,0.000033,0.000004,0.057435,0.000305,0.000005,0.001440,0.068105,0
78,0.009562,0.000031,0.000002,0.051179,0.000278,0.000004,0.003637,0.064698,0
79,0.010289,0.000029,0.000003,0.009940,0.000273,0.000005,0.003680,0.024223,0
83,0.010537,0.000038,0.000003,0.018434,0.000309,0.000004,0.002578,0.031909,0
38,0.023512,0.000046,0.000006,0.173899,0.000473,0.000007,0.001428,0.199379,0
80,0.008363,0.000039,0.000003,0.015322,0.000287,0.000004,0.003737,0.027758,0
85,0.009825,0.000049,0.000003,0.049651,0.000262,0.000004,0.001123,0.060921,0
31,0.011359,0.000044,0.000004,0.110135,0.000418,0.000005,0.000477,0.122446,0
76,0.015153,0.000033,0.000003,0.056803,0.000322,0.000004,0.004073,0.076396,0
35,0.015971,0.000054,0.000005,0.139851,0.000417,0.000007,0.005058,0.161375,0
33,0.015435,0.000041,0.000004,0.108535,0.000313,0.000004,0.007689,0.132029,0
77,0.012040,0.000029,0.000003,0.008236,0.000271,0.000004,0.004264,0.024854,0
42,0.015708,0.000048,0.000004,0.121202,0.000515,0.000010,0.001267,0.138759,0
32,0.017901,0.000054,0.000005,0.197743,0.000457,0.000008,0.000368,0.216541,0
84,0.011357,0.000030,0.000004,0.057741,0.000341,0.000006,0.003057,0.072543,0
81,0.010761,0.000031,0.000003,0.046208,0.000244,0.000004,0.003831,0.061086,0
86,0.010686,0.000032,0.000004,0.054189,0.000252,0.000004,0.001189,0.066360,0
82,0.007000,0.000026,0.000002,0.003921,0.000257,0.000004,0.003361,0.014576,0
36,0.013574,0.000050,0.000005,0.181458,0.000515,0.000007,0.006440,0.202064,0
43,0.016047,0.000044,0.000003,0.024156,0.000432,0.000004,0.000978,0.041669,0
34,0.016765,0.000039,0.000005,0.030317,0.000378,0.000004,0.003659,0.051172,0
87,0.011396,0.000031,0.000003,0.015639,0.000328,0.000004,0.001285,0.028691,0
78,0.007737,0.000033,0.000003,0.054244,0.000278,0.000004,0.003957,0.066261,0
85,0.010480,0.000030,0.000003,0.053455,0.000307,0.000004,0.002420,0.066705,0
37,0.018370,0.000065,0.000007,0.183543,0.001055,0.000027,0.018278,0.221357,0
31,0.018427,0.000050,0.000005,0.179911,0.000516,0.000010,0.023698,0.222628,0
34,0.017900,0.000050,0.000004,0.168424,0.000445,0.000008,0.000450,0.187286,0
36,0.017458,0.000056,0.000006,0.208784,0.000527,0.000011,0.003229,0.230077,0
32,0.021987,0.000044,0.000005,0.100827,0.000419,0.000007,0.000444,0.123736,0
35,0.017472,0.000049,0.000005,0.032461,0.000389,0.000005,0.004376,0.054766,0
83,0.007064,0.000031,0.000003,0.060473,0.000365,0.000005,0.004352,0.072297,0
39,0.021566,0.000057,0.000006,0.154851,0.000365,0.000006,0.001370,0.178228,0
36,0.026502,0.000112,0.000012,0.212092,0.000729,0.000011,0.003620,0.243092,0
88,0.008450,0.000030,0.000003,0.056923,0.000286,0.000004,0.001342,0.067042,0
35,0.018333,0.000049,0.000005,0.034540,0.000415,0.000007,0.000420,0.053777,0
79,0.010184,0.000033,0.000003,0.060435,0.000305,0.000004,0.003971,0.074939,0
86,0.010411,0.000036,0.000004,0.056676,0.000316,0.000004,0.002395,0.069849,0
37,0.017300,0.000050,0.000005,0.035219,0.000493,0.000009,0.003388,0.056473,0
40,0.014290,0.000047,0.000004,0.017661,0.000398,0.000005,0.001289,0.033698,0
44,0.010971,0.000045,0.000003,0.098364,0.000340,0.000004,0.000976,0.110710,0
33,0.022351,0.000046,0.000005,0.036175,0.000390,0.000007,0.000546,0.059526,0
38,0.033062,0.000064,0.000006,0.037314,0.000631,0.000014,0.014608,0.085710,0
84,0.009456,0.000033,0.000003,0.048598,0.000229,0.000004,0.003819,0.062145,0
36,0.016614,0.000043,0.000006,0.020764,0.000418,0.000010,0.000432,0.038294,0
37,0.020809,0.000053,0.000008,0.027773,0.000368,0.000004,0.002385,0.051408,0
34,0.011938,0.000039,0.000004,0.014345,0.000329,0.000004,0.000396,0.027058,0
89,0.014444,0.000030,0.000003,0.054558,0.000308,0.000005,0.001404,0.070756,0
80,0.009811,0.000030,0.000003,0.053465,0.000289,0.000004,0.003449,0.067055,0
33,0.018180,0.000056,0.000005,0.193082,0.000674,0.000015,0.000825,0.212848,0
36,0.021543,0.000052,0.000005,0.196905,0.000436,0.000005,0.000804,0.219755,0
87,0.011113,0.000034,0.000003,0.059448,0.000306,0.000005,0.002440,0.073356,0
45,0.020837,0.000065,0.000007,0.048777,0.000626,0.000008,0.001289,0.071625,0
38,0.015204,0.000043,0.000007,0.034597,0.000354,0.000005,0.003205,0.053425,0
85,0.011470,0.000029,0.000003,0.055022,0.000296,0.000005,0.003793,0.070621,0
36,0.012011,0.000041,0.000004,0.127209,0.000452,0.000004,0.004635,0.144364,0
35,0.014941,0.000051,0.000004,0.043708,0.000951,0.000026,0.002048,0.061744,0
37,0.022020,0.000054,0.000005,0.190815,0.000532,0.000011,0.004800,0.218246,0
90,0.011384,0.000030,0.000003,0.054028,0.000273,0.000008,0.001234,0.066962,0
81,0.010913,0.000033,0.000004,0.049000,0.000262,0.000004,0.003423,0.063645,0
88,0.012947,0.000045,0.000004,0.051072,0.000310,0.000004,0.006545,0.070932,0
38,0.014238,0.000050,0.000006,0.135896,0.000463,0.000010,0.003410,0.154085,0
86,0.010429,0.000027,0.000002,0.046077,0.000291,0.000004,0.003635,0.060471,0
82,0.011084,0.000028,0.000003,0.013575,0.000288,0.000005,0.004360,0.029348,0
32,0.021209,0.000057,0.000006,0.184152,0.000334,0.000004,0.023457,0.229228,0
83,0.006680,0.000028,0.000003,0.012573,0.000266,0.000004,0.003477,0.023040,0
36,0.018880,0.000044,0.000004,0.057864,0.000434,0.000007,0.000610,0.077849,0
89,0.014222,0.000030,0.000003,0.025720,0.000421,0.000004,0.002345,0.042751,0
41,0.014939,0.000056,0.000004,0.175147,0.000510,0.000009,0.001592,0.192265,0
91,0.026329,0.000061,0.000004,0.052594,0.000415,0.000004,0.001300,0.080722,0
39,0.011921,0.000045,0.000006,0.108079,0.000409,0.000005,0.002665,0.123143,0
84,0.012460,0.000037,0.000003,0.010327,0.000252,0.000004,0.004091,0.027179,0
87,0.007134,0.000029,0.000003,0.046399,0.000284,0.000004,0.003600,0.057457,0
34,0.019084,0.000038,0.000004,0.135510,0.001077,0.000034,0.000901,0.156662,0
90,0.014023,0.000035,0.000003,0.017038,0.000292,0.000004,0.002236,0.033636,0
39,0.011654,0.000046,0.000004,0.182995,0.000518,0.000007,0.012049,0.207284,0
37,0.016918,0.000056,0.000005,0.020790,0.000439,0.000006,0.000739,0.038962,0
37,0.018118,0.000044,0.000006,0.108673,0.000414,0.000005,0.003479,0.130744,0
39,0.019657,0.000046,0.000004,0.060290,0.000402,0.000009,0.008604,0.089023,0
37,0.025080,0.000052,0.000006,0.196433,0.000807,0.000013,0.001284,0.223689,0
37,0.022427,0.000058,0.000006,0.171128,0.000713,0.000017,0.001812,0.196175,0
92,0.011693,0.000030,0.000003,0.056509,0.000269,0.000004,0.001362,0.069874,0
85,0.010023,0.000032,0.000003,0.043772,0.000315,0.000004,0.004601,0.058755,0
38,0.008214,0.000028,0.000003,0.035248,0.000453,0.000008,0.000606,0.044567,0
35,0.024193,0.000060,0.000006,0.022930,0.000544,0.000013,0.000613,0.048368,0
46,0.016901,0.000057,0.000006,0.179107,0.000466,0.000008,0.001193,0.197745,0
88,0.009271,0.000029,0.000003,0.059735,0.000292,0.000004,0.003696,0.073034,0
91,0.011436,0.000039,0.000003,0.053238,0.000283,0.000004,0.002306,0.067316,0
86,0.010713,0.000032,0.000003,0.009145,0.000268,0.000004,0.003840,0.024011,0
33,0.018054,0.000048,0.000004,0.116769,0.000486,0.000006,0.016916,0.152292,0
89,0.008841,0.000025,0.000003,0.016370,0.000271,0.000004,0.003420,0.028938,0
87,0.006697,0.000028,0.000003,0.013562,0.000266,0.000004,0.003525,0.024090,0
38,0.028752,0.000051,0.000006,0.182305,0.000493,0.000009,0.004429,0.216056,0
93,0.011295,0.000029,0.000002,0.055704,0.000304,0.000005,0.001481,0.068826,0
92,0.011432,0.000032,0.000004,0.050107,0.000350,0.000004,0.002384,0.064319,0
40,0.017752,0.000034,0.000004,0.128428,0.000364,0.000005,0.002485,0.149081,0
93,0.013364,0.000038,0.000003,0.014804,0.000326,0.000004,0.002484,0.031029,0
90,0.007914,0.000034,0.000003,0.056839,0.000257,0.000004,0.003806,0.068860,0
42,0.019575,0.000052,0.000005,0.175681,0.000441,0.000008,0.001495,0.197265,0
39,0.027321,0.000056,0.000006,0.041137,0.000502,0.000010,0.004386,0.073430,0
88,0.022517,0.000044,0.000004,0.051306,0.000275,0.000004,0.003864,0.078020,0
91,0.009803,0.000029,0.000003,0.007738,0.000262,0.000003,0.003322,0.021164,0
40,0.022571,0.000055,0.000006,0.158738,0.000517,0.000010,0.012737,0.194643,0
94,0.009506,0.000027,0.000003,0.090873,0.000493,0.000010,0.002267,0.103186,0
40,0.022707,0.000054,0.000006,0.194160,0.000827,0.000016,0.014899,0.232686,0
38,0.023485,0.000062,0.000006,0.170277,0.000501,0.000010,0.001164,0.195514,0
38,0.017546,0.000057,0.000006,0.193445,0.000738,0.000024,0.008630,0.220460,0
94,0.009009,0.000032,0.000003,0.057733,0.000304,0.000004,0.002448,0.069537,0
34,0.023501,0.000063,0.000008,0.108047,0.000441,0.000008,0.016547,0.148625,0
36,0.022690,0.000094,0.000010,0.168538,0.001032,0.000026,0.000438,0.192837,0
38,0.018522,0.000049,0.000007,0.198422,0.000848,0.000028,0.000747,0.218632,0
47,0.017251,0.000050,0.000005,0.176016,0.000423,0.000006,0.001197,0.194955,0
95,0.018919,0.000038,0.000004,0.016016,0.000322,0.000006,0.001974,0.037284,0
92,0.007179,0.000029,0.000003,0.059904,0.000232,0.000004,0.003747,0.071101,0
89,0.014575,0.000037,0.000005,0.060674,0.000297,0.000004,0.003590,0.079187,0
39,0.014896,0.000050,0.000007,0.204164,0.000570,0.000011,0.000823,0.220532,0
96,0.008171,0.000036,0.000003,0.004598,0.000327,0.000006,0.001684,0.014831,0
41,0.032941,0.000049,0.000005,0.027728,0.000575,0.000011,0.003931,0.065253,0
93,0.007575,0.000033,0.000003,0.005677,0.000265,0.000005,0.003975,0.017539,0
41,0.016152,0.000044,0.000006,0.134771,0.000399,0.000006,0.002422,0.153807,0
90,0.011553,0.000041,0.000004,0.017590,0.000290,0.000004,0.003813,0.033302,0
94,0.007262,0.000031,0.000003,0.007754,0.000342,0.000006,0.013648,0.029052,0
95,0.019104,0.000033,0.000003,0.046849,0.000386,0.000006,0.011448,0.077838,0
40,0.036269,0.000072,0.000006,0.028062,0.000511,0.000009,0.000722,0.065658,0
41,0.012424,0.000050,0.000005,0.011096,0.000402,0.000008,0.000608,0.024600,0
43,0.017464,0.000055,0.000004,0.176528,0.000472,0.000008,0.001825,0.196366,0
97,0.008551,0.000034,0.000004,0.087406,0.000344,0.000006,0.001535,0.097885,0
40,0.023711,0.000035,0.000003,0.174635,0.000475,0.000010,0.005196,0.204076,0
95,0.008256,0.000027,0.000002,0.056316,0.000268,0.000004,0.003667,0.068544,0
96,0.009789,0.000032,0.000004,0.061905,0.000321,0.000006,0.002428,0.074491,0
42,0.021846,0.000043,0.000006,0.080974,0.000392,0.000006,0.002460,0.105738,0
42,0.013330,0.000049,0.000005,0.029396,0.000439,0.000009,0.000698,0.043936,0
35,0.017189,0.000044,0.000004,0.154125,0.000464,0.000007,0.017957,0.189800,0
91,0.023484,0.000039,0.000004,0.100837,0.000441,0.000010,0.006549,0.131371,0
48,0.017755,0.000055,0.000006,0.167752,0.000542,0.000009,0.001328,0.187457,0
39,0.021949,0.000054,0.000005,0.165855,0.000524,0.000009,0.000490,0.188897,0
43,0.015326,0.000054,0.000005,0.016588,0.000388,0.000007,0.000600,0.032975,0
39,0.017193,0.000053,0.000006,0.196766,0.001132,0.000023,0.001517,0.216722,0
96,0.009367,0.000028,0.000002,0.053802,0.000267,0.000005,0.003385,0.066861,0
37,0.018661,0.000042,0.000005,0.184247,0.000448,0.000009,0.009131,0.212553,0
39,0.019803,0.000056,0.000006,0.198172,0.000509,0.000007,0.006668,0.225230,0
41,0.023233,0.000062,0.000005,0.047442,0.000531,0.000011,0.007454,0.078758,0
97,0.021476,0.000041,0.000004,0.047971,0.000271,0.000004,0.002187,0.071960,0
98,0.011566,0.000031,0.000003,0.072806,0.000333,0.000006,0.001629,0.086379,0
41,0.020729,0.000057,0.000008,0.205706,0.000490,0.000009,0.013033,0.240043,0
38,0.017921,0.000057,0.000005,0.019155,0.000676,0.000018,0.000661,0.038503,0
40,0.022254,0.000139,0.000025,0.031261,0.000677,0.000038,0.001430,0.055846,0
40,0.019642,0.000053,0.000021,0.027309,0.000527,0.000009,0.005785,0.053358,0
97,0.012808,0.000029,0.000003,0.047642,0.000279,0.000004,0.003730,0.064500,0
42,0.039587,0.000083,0.000005,0.199629,0.000823,0.000023,0.005988,0.246169,0
98,0.009934,0.000037,0.000003,0.051450,0.000319,0.000004,0.002247,0.064001,0
99,0.012831,0.000038,0.000004,0.053974,0.000338,0.000004,0.001295,0.068488,0
92,0.014072,0.000042,0.000005,0.094085,0.000447,0.000007,0.006579,0.115244,0
43,0.019573,0.000048,0.000007,0.132360,0.000479,0.000008,0.003263,0.155749,0
44,0.018282,0.000056,0.000005,0.170939,0.000447,0.000009,0.001582,0.191329,0
39,0.024312,0.000060,0.000006,0.041817,0.000470,0.000011,0.000370,0.067050,0
36,0.015685,0.000039,0.000004,0.113355,0.000381,0.000006,0.017633,0.147114,0
98,0.007284,0.000028,0.000003,0.046798,0.000275,0.000004,0.003909,0.058306,0
41,0.017427,0.000065,0.000004,0.061279,0.001097,0.000011,0.001453,0.081357,0
99,0.011567,0.000035,0.000003,0.047820,0.000263,0.000004,0.002354,0.062051,0
40,0.020584,0.000049,0.000013,0.145567,0.000480,0.000008,0.000452,0.167158,0
100,0.010389,0.000039,0.000004,0.055432,0.000285,0.000004,0.001216,0.067373,0
99,0.012356,0.000029,0.000003,0.014080,0.000260,0.000004,0.003454,0.030188,0
44,0.014611,0.000070,0.000005,0.161865,0.000951,0.000018,0.001616,0.179147,0
93,0.013853,0.000036,0.000004,0.061935,0.000281,0.000004,0.003221,0.079339,0
49,0.014897,0.000052,0.000006,0.191419,0.000507,0.000011,0.001133,0.208030,0
94,0.007543,0.000032,0.000004,0.006123,0.000270,0.000004,0.003956,0.017938,0
42,0.024692,0.000058,0.000005,0.157250,0.000449,0.000008,0.004293,0.186764,0
100,0.006381,0.000026,0.000003,0.046787,0.000284,0.000004,0.003539,0.057030,0
101,0.011493,0.000032,0.000003,0.048921,0.000317,0.000005,0.001332,0.062108,0
100,0.019020,0.000040,0.000004,0.055208,0.000315,0.000006,0.001973,0.076572,0
101,0.007543,0.000031,0.000003,0.018159,0.000320,0.000004,0.001932,0.027998,0
42,0.020441,0.000054,0.000005,0.204261,0.000506,0.000005,0.007223,0.232524,0
45,0.030810,0.000053,0.000005,0.044153,0.000770,0.000030,0.001461,0.077294,0
95,0.007545,0.000030,0.000003,0.052486,0.000284,0.000004,0.003860,0.064215,0
50,0.018284,0.000047,0.000003,0.053448,0.000465,0.000010,0.001347,0.073611,0
101,0.006886,0.000032,0.000003,0.043470,0.000243,0.000004,0.003371,0.054012,0
41,0.013450,0.000054,0.000005,0.190199,0.000515,0.000009,0.006136,0.210376,0
40,0.013883,0.000053,0.000005,0.143613,0.000425,0.000008,0.000411,0.158403,0
37,0.011332,0.000042,0.000005,0.121304,0.000450,0.000006,0.017567,0.150716,0
102,0.010234,0.000034,0.000003,0.015679,0.000310,0.000004,0.002363,0.028634,0
46,0.015735,0.000048,0.000004,0.014580,0.000454,0.000008,0.000643,0.031478,0
102,0.010440,0.000031,0.000003,0.055654,0.000298,0.000004,0.001161,0.067595,0
43,0.027173,0.000103,0.000014,0.198500,0.000517,0.000008,0.003492,0.229816,0
96,0.010524,0.000031,0.000003,0.047127,0.000312,0.000005,0.004033,0.062039,0
103,0.011680,0.000037,0.000003,0.018144,0.000311,0.000004,0.001265,0.031446,0
42,0.016583,0.000043,0.000004,0.037898,0.000468,0.000005,0.004676,0.059695,0
102,0.008251,0.000034,0.000003,0.053307,0.000271,0.000004,0.003522,0.065396,0
41,0.018768,0.000051,0.000004,0.166782,0.000410,0.000008,0.000473,0.186503,0
103,0.007729,0.000031,0.000004,0.049918,0.000257,0.000004,0.002282,0.060230,0
45,0.017656,0.000060,0.000005,0.216592,0.000493,0.000007,0.001566,0.236385,0
44,0.019115,0.000059,0.000008,0.218283,0.000466,0.000010,0.003352,0.241303,0
42,0.016521,0.000153,0.000020,0.213621,0.001058,0.000027,0.001435,0.232859,0
42,0.018735,0.000044,0.000004,0.022784,0.001045,0.000028,0.001268,0.043923,0
104,0.009431,0.000029,0.000003,0.054405,0.000295,0.000004,0.001251,0.065422,0
97,0.009072,0.000027,0.000003,0.060294,0.000391,0.000005,0.003581,0.073388,0
103,0.010380,0.000029,0.000002,0.052654,0.000251,0.000004,0.003482,0.066807,0
43,0.039861,0.000162,0.000022,0.164746,0.000505,0.000009,0.004001,0.209329,0
104,0.009312,0.000045,0.000004,0.057177,0.000312,0.000004,0.002398,0.069255,0
105,0.010899,0.000027,0.000003,0.011057,0.000297,0.000004,0.001241,0.023531,0
43,0.021726,0.000167,0.000004,0.020941,0.000934,0.000023,0.001424,0.045242,0
46,0.020053,0.000050,0.000006,0.058430,0.000483,0.000007,0.001499,0.080535,0
106,0.006533,0.000030,0.000003,0.005239,0.000240,0.000004,0.001182,0.013235,0
38,0.024804,0.000056,0.000007,0.128279,0.000371,0.000005,0.015398,0.168926,0
43,0.019675,0.000056,0.000004,0.168735,0.000396,0.000005,0.006846,0.195727,0
43,0.011265,0.000037,0.000004,0.101624,0.000369,0.000005,0.003917,0.117229,0
107,0.006494,0.000029,0.000003,0.013148,0.000322,0.000005,0.001296,0.021301,0
98,0.011094,0.000032,0.000003,0.047257,0.000272,0.000004,0.003909,0.062575,0
44,0.017935,0.000091,0.000005,0.021782,0.000498,0.000010,0.000761,0.041089,0
104,0.010132,0.000029,0.000003,0.047435,0.000235,0.000004,0.003251,0.061092,0
47,0.013948,0.000056,0.000006,0.164428,0.000781,0.000019,0.001475,0.180721,0
105,0.010610,0.000031,0.000003,0.050672,0.000299,0.000004,0.002518,0.064142,0
105,0.010476,0.000026,0.000003,0.008003,0.000251,0.000004,0.003666,0.022433,0
51,0.011238,0.000043,0.000005,0.213661,0.000475,0.000009,0.001304,0.226745,0
41,0.017270,0.000056,0.000005,0.205142,0.000458,0.000010,0.000369,0.223317,0
39,0.017619,0.000043,0.000006,0.017613,0.000374,0.000004,0.019588,0.055256,0
44,0.025421,0.000041,0.000005,0.173109,0.000611,0.000009,0.003346,0.202549,0
108,0.008264,0.000032,0.000003,0.048979,0.000282,0.000004,0.001296,0.058865,0
106,0.011546,0.000035,0.000003,0.021672,0.000283,0.000004,0.002528,0.036075,0
45,0.022514,0.000052,0.000007,0.150521,0.000406,0.000006,0.002911,0.176428,0
43,0.020562,0.000047,0.000005,0.112411,0.000413,0.000005,0.000324,0.133771,0
99,0.011402,0.000030,0.000003,0.049308,0.000259,0.000004,0.004194,0.065204,0
42,0.019092,0.000055,0.000005,0.019140,0.000384,0.000007,0.000311,0.038998,0
100,0.006493,0.000028,0.000003,0.010558,0.000237,0.000004,0.003552,0.020881,0
109,0.011300,0.000037,0.000003,0.021224,0.000334,0.000005,0.001452,0.034358,0
52,0.020143,0.000048,0.000005,0.044285,0.000490,0.000009,0.001302,0.066293,0
106,0.008851,0.000036,0.000003,0.057159,0.000263,0.000004,0.003643,0.069963,0
44,0.023264,0.000079,0.000007,0.135804,0.000543,0.000010,0.004561,0.164279,0
110,0.009788,0.000030,0.000002,0.010881,0.000264,0.000004,0.001261,0.022234,0
43,0.014299,0.000054,0.000005,0.015766,0.000482,0.000007,0.000363,0.030980,0
107,0.011244,0.000030,0.000002,0.055288,0.000296,0.000004,0.002546,0.069416,0
101,0.009573,0.000029,0.000004,0.054903,0.000300,0.000004,0.003562,0.068379,0
45,0.018932,0.000055,0.000004,0.022027,0.000920,0.000024,0.005135,0.047107,0
44,0.028360,0.000091,0.000012,0.132251,0.000524,0.000010,0.005013,0.166271,0
107,0.014302,0.000034,0.000003,0.053081,0.000272,0.000004,0.003740,0.071441,0
111,0.008136,0.000027,0.000003,0.054354,0.000288,0.000005,0.001267,0.064084,0
44,0.024892,0.000050,0.000006,0.102619,0.000412,0.000006,0.000373,0.128360,0
46,0.016289,0.000039,0.000007,0.114837,0.000409,0.000004,0.002390,0.133988,0
108,0.011418,0.000036,0.000002,0.053952,0.000331,0.000005,0.002950,0.068700,0
47,0.016520,0.000032,0.000004,0.230789,0.000682,0.000009,0.001623,0.249675,0
44,0.022394,0.000154,0.000014,0.189855,0.001032,0.000015,0.019333,0.232811,0
102,0.010888,0.000031,0.000004,0.056100,0.000275,0.000004,0.004300,0.071606,0
45,0.016298,0.000061,0.000005,0.211759,0.001140,0.000026,0.002384,0.231684,0
108,0.014070,0.000031,0.000003,0.044364,0.000225,0.000004,0.003300,0.062001,0
45,0.015357,0.000043,0.000004,0.036856,0.000439,0.000005,0.000346,0.053053,0
48,0.036888,0.000054,0.000004,0.198422,0.000622,0.000008,0.000792,0.236813,0
112,0.013197,0.000042,0.000003,0.051714,0.000286,0.000004,0.001256,0.066507,0
45,0.024066,0.000055,0.000007,0.182364,0.000906,0.000011,0.003180,0.210597,0
109,0.011597,0.000034,0.000003,0.048668,0.000324,0.000003,0.002424,0.063059,0
109,0.008629,0.000035,0.000003,0.009822,0.000301,0.000005,0.004121,0.022919,0
40,0.013271,0.000055,0.000005,0.190536,0.000503,0.000010,0.023956,0.228345,0
53,0.017697,0.000051,0.000005,0.166436,0.000651,0.000011,0.001603,0.186461,0
103,0.010185,0.000031,0.000004,0.050947,0.000285,0.000004,0.003945,0.065404,0
110,0.008263,0.000028,0.000003,0.024232,0.000303,0.000005,0.003773,0.036610,0
54,0.013710,0.000044,0.000004,0.009717,0.000381,0.000004,0.000800,0.024668,0
113,0.009751,0.000031,0.000002,0.051910,0.000274,0.000004,0.001187,0.063164,0
46,0.021946,0.000084,0.000009,0.027895,0.000481,0.000013,0.003431,0.053870,0
44,0.012689,0.000048,0.000005,0.192861,0.000630,0.000012,0.000401,0.206655,0
110,0.012580,0.000034,0.000003,0.048400,0.000289,0.000004,0.002393,0.063709,0
47,0.015962,0.000043,0.000008,0.114506,0.000357,0.000006,0.002656,0.133544,0
114,0.007674,0.000030,0.000003,0.005730,0.000250,0.000004,0.001113,0.014809,0
46,0.012785,0.000043,0.000004,0.091565,0.000473,0.000007,0.000461,0.105341,0
111,0.011906,0.000030,0.000003,0.010074,0.000266,0.000004,0.002428,0.024719,0
115,0.008955,0.000035,0.000003,0.008043,0.000276,0.000005,0.001334,0.018654,0
104,0.010393,0.000028,0.000003,0.044883,0.000270,0.000005,0.003812,0.059398,0
46,0.024760,0.000094,0.000012,0.166811,0.000456,0.000010,0.005874,0.198030,0
48,0.018227,0.000055,0.000007,0.133090,0.000360,0.000005,0.001141,0.152891,0
111,0.011266,0.000030,0.000003,0.049748,0.000257,0.000004,0.003802,0.065115,0
45,0.017108,0.000034,0.000004,0.189676,0.000606,0.000007,0.004614,0.212057,0
105,0.010984,0.000029,0.000003,0.007414,0.000230,0.000004,0.004194,0.022864,0
55,0.008464,0.000042,0.000005,0.058074,0.000422,0.000005,0.000816,0.067833,0
46,0.015409,0.000052,0.000006,0.154062,0.000816,0.000021,0.001940,0.172316,0
45,0.021479,0.000053,0.000005,0.146838,0.000828,0.000019,0.016227,0.185463,0
112,0.007773,0.000029,0.000003,0.057252,0.000317,0.000005,0.002778,0.068163,0
116,0.008690,0.000029,0.000003,0.057089,0.000272,0.000005,0.001218,0.067309,0
112,0.007467,0.000025,0.000002,0.045615,0.000246,0.000004,0.003616,0.056979,0
47,0.020973,0.000057,0.000004,0.035856,0.000557,0.000011,0.004392,0.061860,0
49,0.015829,0.000054,0.000007,0.181588,0.000394,0.000007,0.000553,0.198439,0
106,0.007350,0.000035,0.000002,0.053258,0.000278,0.000004,0.004290,0.065224,0
