sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total,cache_hit
97,0.015528,0.000048,0.000006,0.172322,0.000510,0.000010,0.001241,0.189672,0
99,0.014293,0.000043,0.000005,0.083760,0.000338,0.000005,0.004057,0.102507,0
74,0.012830,0.000046,0.000009,0.156233,0.000475,0.000009,0.011236,0.180848,0
85,0.010330,0.000040,0.000004,0.082756,0.000382,0.000005,0.007952,0.101478,0
93,0.010389,0.000042,0.000004,0.099028,0.000344,0.000006,0.000457,0.110272,0
86,0.010573,0.000041,0.000004,0.100106,0.000330,0.000005,0.000245,0.111306,0
89,0.011210,0.000044,0.000005,0.108802,0.000915,0.000024,0.003785,0.124792,0
90,0.012932,0.000047,0.000007,0.010600,0.000358,0.000007,0.001797,0.025754,0
100,0.022109,0.000045,0.000005,0.089317,0.000364,0.000004,0.003893,0.115746,0
105,0.025277,0.000050,0.000005,0.140403,0.000466,0.000009,0.000278,0.166492,0
98,0.022701,0.000052,0.000005,0.126312,0.000445,0.000008,0.001165,0.150695,0
86,0.014898,0.000041,0.000004,0.085078,0.000358,0.000005,0.008361,0.108753,0
92,0.018602,0.000048,0.000005,0.169278,0.000573,0.000009,0.010904,0.199432,0
94,0.012550,0.000059,0.000005,0.100992,0.000356,0.000007,0.000539,0.114510,0
87,0.010058,0.000041,0.000004,0.081811,0.000357,0.000004,0.000266,0.092545,0
101,0.013839,0.000050,0.000004,0.032293,0.000349,0.000005,0.004169,0.050715,0
75,0.014414,0.000070,0.000009,0.131635,0.000464,0.000011,0.011890,0.158501,0
99,0.017931,0.000057,0.000006,0.052405,0.000554,0.000011,0.001280,0.072250,0
91,0.010727,0.000053,0.000006,0.122251,0.000376,0.000008,0.001570,0.134999,0
76,0.015356,0.000048,0.000006,0.044670,0.000489,0.000010,0.011965,0.072554,0
88,0.010462,0.000038,0.000004,0.094307,0.000340,0.000004,0.000240,0.105398,0
87,0.010309,0.000036,0.000004,0.100579,0.000499,0.000009,0.008077,0.119520,0
95,0.015048,0.000041,0.000004,0.100913,0.000461,0.000007,0.000535,0.117013,0
102,0.010612,0.000038,0.000003,0.086744,0.000384,0.000005,0.004499,0.102292,0
106,0.021276,0.000047,0.000005,0.134900,0.000477,0.000010,0.000292,0.157013,0
93,0.016396,0.000055,0.000005,0.155009,0.000490,0.000009,0.010483,0.182463,0
88,0.010548,0.000043,0.000004,0.075601,0.000340,0.000005,0.008185,0.094734,0
89,0.010801,0.000042,0.000004,0.092214,0.000377,0.000005,0.000264,0.103710,0
100,0.015145,0.000046,0.000006,0.149900,0.000349,0.000006,0.000835,0.166295,0
103,0.015190,0.000040,0.000004,0.095270,0.000409,0.000006,0.004181,0.115107,0
64,0.023932,0.000100,0.000008,0.145316,0.000588,0.000011,0.006075,0.176050,0
96,0.015718,0.000043,0.000004,0.109449,0.000366,0.000007,0.000554,0.126145,0
94,0.017884,0.000064,0.000006,0.042045,0.000462,0.000012,0.010403,0.070886,0
92,0.017440,0.000048,0.000005,0.146759,0.000414,0.000007,0.001853,0.166532,0
97,0.012868,0.000036,0.000004,0.013420,0.000303,0.000006,0.000424,0.027063,0
77,0.013481,0.000044,0.000005,0.161654,0.000587,0.000009,0.011500,0.187301,0
65,0.019221,0.000051,0.000006,0.018226,0.000630,0.000014,0.017976,0.056134,0
107,0.021199,0.000053,0.000005,0.141455,0.000472,0.000008,0.000320,0.163519,0
89,0.010272,0.000038,0.000003,0.084622,0.000346,0.000004,0.008481,0.103775,0
90,0.015806,0.000040,0.000004,0.076302,0.000353,0.000004,0.000253,0.092763,0
78,0.013898,0.000054,0.000005,0.035404,0.000538,0.000017,0.012478,0.062403,0
104,0.016165,0.000047,0.000005,0.116538,0.000367,0.000006,0.004853,0.137992,0
98,0.010311,0.000038,0.000003,0.103241,0.000365,0.000006,0.000478,0.114445,0
79,0.013365,0.000045,0.000005,0.025549,0.000446,0.000008,0.010322,0.049751,0
101,0.019872,0.000054,0.000005,0.169649,0.000536,0.000011,0.001492,0.191628,0
91,0.011423,0.000041,0.000004,0.101931,0.000365,0.000005,0.000306,0.114079,0
90,0.012263,0.000038,0.000005,0.095220,0.000494,0.000009,0.014628,0.122666,0
93,0.012163,0.000049,0.000007,0.159830,0.000446,0.000008,0.001808,0.174318,0
95,0.022589,0.000052,0.000005,0.175738,0.000439,0.000006,0.009417,0.208257,0
66,0.013483,0.000052,0.000008,0.139262,0.000494,0.000013,0.008003,0.161328,0
105,0.016165,0.000039,0.000004,0.076661,0.000346,0.000005,0.004902,0.098131,0
108,0.021916,0.000081,0.000011,0.157252,0.000433,0.000010,0.000312,0.180020,0
67,0.018135,0.000049,0.000004,0.013225,0.000525,0.000014,0.006348,0.038309,0
99,0.012740,0.000037,0.000004,0.103986,0.000344,0.000006,0.000431,0.117550,0
64,0.024988,0.000073,0.000009,0.151884,0.001115,0.000020,0.033401,0.211527,0
92,0.011197,0.000040,0.000004,0.118046,0.000458,0.000007,0.000291,0.130047,0
102,0.017140,0.000060,0.000006,0.138417,0.000343,0.000005,0.000737,0.156714,0
96,0.019515,0.000046,0.000004,0.108845,0.000356,0.000007,0.006436,0.135216,0
106,0.014544,0.000041,0.000003,0.096130,0.000415,0.000009,0.004707,0.115857,0
65,0.016143,0.000083,0.000008,0.014698,0.000583,0.000014,0.011608,0.043147,0
80,0.014495,0.000055,0.000006,0.170812,0.000505,0.000011,0.011532,0.197425,0
94,0.012729,0.000051,0.000005,0.153473,0.000447,0.000008,0.001953,0.168676,0
91,0.014234,0.000051,0.000006,0.156505,0.000375,0.000004,0.009053,0.180239,0
68,0.025377,0.000101,0.000004,0.123174,0.000879,0.000026,0.006699,0.156273,0
95,0.013345,0.000053,0.000005,0.030975,0.000514,0.000010,0.001816,0.046726,0
109,0.029016,0.000054,0.000005,0.154468,0.000335,0.000004,0.000207,0.184091,0
92,0.012592,0.000050,0.000004,0.029724,0.000530,0.000011,0.009135,0.052060,0
100,0.017681,0.000056,0.000004,0.140592,0.000560,0.000009,0.000729,0.159636,0
96,0.010969,0.000042,0.000005,0.018634,0.000733,0.000023,0.003515,0.033935,0
103,0.016990,0.000039,0.000004,0.100064,0.000342,0.000005,0.000646,0.118094,0
107,0.014130,0.000039,0.000005,0.095319,0.000362,0.000004,0.004220,0.114088,0
97,0.016522,0.000047,0.000003,0.100386,0.000329,0.000004,0.006258,0.123557,0
69,0.022443,0.000100,0.000004,0.032613,0.000784,0.000025,0.019754,0.075738,0
93,0.011572,0.000044,0.000004,0.163983,0.000578,0.000010,0.000434,0.176633,0
108,0.018153,0.000052,0.000005,0.039658,0.000639,0.000015,0.008342,0.066876,0
110,0.016587,0.000038,0.000004,0.096025,0.000336,0.000004,0.000208,0.113205,0
81,0.015050,0.000052,0.000006,0.159954,0.000532,0.000010,0.015109,0.190720,0
66,0.013417,0.000050,0.000005,0.175366,0.000437,0.000010,0.007544,0.196842,0
101,0.017076,0.000051,0.000004,0.117020,0.000437,0.000009,0.000477,0.135078,0
104,0.012681,0.000040,0.000004,0.096748,0.000338,0.000004,0.000689,0.110508,0
67,0.019794,0.000059,0.000006,0.030747,0.000469,0.000010,0.006764,0.057858,0
97,0.014686,0.000048,0.000007,0.150770,0.000594,0.000017,0.002267,0.168402,0
93,0.014803,0.000046,0.000004,0.178650,0.000586,0.000015,0.014896,0.209014,0
94,0.016964,0.000067,0.000008,0.136413,0.000647,0.000010,0.000372,0.154486,0
70,0.016233,0.000075,0.000009,0.144200,0.000451,0.000009,0.005259,0.166249,0
64,0.619567,0.000175,0.000023,0.151129,0.000572,0.000016,0.001718,0.773214,0
98,0.018049,0.000089,0.000023,0.018188,0.000386,0.000006,0.001805,0.038554,0
82,0.011427,0.000038,0.000005,0.091361,0.000395,0.000005,0.008658,0.111895,0
102,0.015368,0.000042,0.000004,0.089329,0.000369,0.000007,0.000462,0.105584,0
95,0.011935,0.000056,0.000007,0.012934,0.000804,0.000018,0.000617,0.026380,0
105,0.016608,0.000039,0.000004,0.098859,0.000372,0.000004,0.000756,0.116647,0
98,0.020697,0.000038,0.000003,0.181956,0.000491,0.000010,0.010162,0.213368,0
109,0.011455,0.000051,0.000005,0.139909,0.000494,0.000010,0.005815,0.157746,0
94,0.019971,0.000047,0.000005,0.052499,0.000475,0.000009,0.010858,0.083875,0
111,0.020646,0.000057,0.000007,0.166552,0.000425,0.000008,0.000266,0.187963,0
99,0.016475,0.000041,0.000005,0.017060,0.000425,0.000010,0.008553,0.042576,0
100,0.010422,0.000035,0.000004,0.010479,0.000344,0.000004,0.005944,0.027239,0
112,0.017800,0.000052,0.000005,0.023909,0.000453,0.000010,0.000312,0.042546,0
83,0.010401,0.000037,0.000004,0.091534,0.000317,0.000004,0.008745,0.111049,0
103,0.013084,0.000039,0.000004,0.098762,0.000339,0.000007,0.000487,0.112725,0
101,0.009132,0.000037,0.000004,0.010508,0.000341,0.000004,0.005465,0.025499,0
68,0.013198,0.000049,0.000005,0.148188,0.000472,0.000010,0.008302,0.170247,0
106,0.013940,0.000044,0.000003,0.103109,0.000375,0.000005,0.000650,0.118131,0
65,0.013037,0.000048,0.000007,0.139863,0.000439,0.000009,0.001421,0.154831,0
99,0.012402,0.000049,0.000007,0.138308,0.000683,0.000014,0.002370,0.153841,0
71,0.018544,0.000093,0.000012,0.144819,0.000891,0.000025,0.010738,0.175136,0
96,0.015045,0.000045,0.000006,0.136891,0.000440,0.000007,0.000284,0.152722,0
102,0.010525,0.000042,0.000004,0.027212,0.000378,0.000004,0.006015,0.044186,0
97,0.009358,0.000034,0.000004,0.007669,0.000312,0.000004,0.000211,0.017594,0
107,0.013653,0.000041,0.000004,0.034038,0.000400,0.000011,0.000828,0.048980,0
95,0.010741,0.000042,0.000005,0.130034,0.000425,0.000008,0.009013,0.150280,0
110,0.019381,0.000048,0.000005,0.149191,0.000446,0.000011,0.006143,0.175232,0
84,0.010776,0.000037,0.000004,0.083986,0.000359,0.000004,0.008374,0.103547,0
104,0.012711,0.000051,0.000004,0.099417,0.000408,0.000007,0.000465,0.113066,0
113,0.015163,0.000044,0.000004,0.127272,0.000384,0.000005,0.000259,0.143133,0
69,0.011927,0.000083,0.000006,0.123940,0.000595,0.000010,0.007262,0.143834,0
72,0.013383,0.000042,0.000004,0.092197,0.000378,0.000008,0.004280,0.110301,0
114,0.013589,0.000039,0.000004,0.016652,0.000350,0.000005,0.000221,0.030863,0
103,0.010594,0.000036,0.000003,0.091970,0.000346,0.000005,0.006809,0.109770,0
108,0.014679,0.000043,0.000006,0.085056,0.000319,0.000005,0.000746,0.100857,0
98,0.011269,0.000046,0.000004,0.097869,0.000404,0.000004,0.000260,0.109859,0
100,0.014719,0.000080,0.000013,0.149622,0.000566,0.000011,0.001781,0.166807,0
111,0.015278,0.000042,0.000005,0.093577,0.000387,0.000007,0.004261,0.113564,0
104,0.014533,0.000035,0.000005,0.016553,0.000301,0.000004,0.006271,0.037709,0
85,0.010605,0.000043,0.000004,0.095778,0.000342,0.000005,0.008636,0.115421,0
66,0.019025,0.000083,0.000013,0.177780,0.000450,0.000009,0.001343,0.198711,0
105,0.014702,0.000042,0.000004,0.104459,0.000388,0.000008,0.000473,0.120083,0
96,0.015948,0.000042,0.000005,0.139290,0.000440,0.000010,0.009075,0.164819,0
73,0.010662,0.000040,0.000004,0.088309,0.000381,0.000007,0.003964,0.103375,0
112,0.014441,0.000045,0.000005,0.036221,0.000369,0.000007,0.004846,0.055943,0
86,0.010345,0.000046,0.000005,0.032917,0.000368,0.000006,0.008927,0.052620,0
115,0.010172,0.000042,0.000003,0.096045,0.000376,0.000005,0.000225,0.106872,0
99,0.011741,0.000046,0.000004,0.083551,0.000332,0.000005,0.000223,0.095902,0
109,0.014273,0.000041,0.000005,0.096422,0.000508,0.000005,0.000805,0.112069,0
97,0.012397,0.000044,0.000003,0.042530,0.001139,0.000011,0.013413,0.069569,0
116,0.012557,0.000044,0.000005,0.034687,0.000368,0.000006,0.000216,0.047885,0
70,0.014589,0.000056,0.000006,0.148898,0.000889,0.000012,0.010069,0.174534,0
105,0.011522,0.000042,0.000004,0.096303,0.000327,0.000004,0.006925,0.115134,0
101,0.012817,0.000033,0.000006,0.120608,0.000392,0.000007,0.001962,0.135834,0
117,0.010434,0.000037,0.000004,0.026087,0.000355,0.000005,0.000223,0.037148,0
106,0.019636,0.000044,0.000003,0.106492,0.000412,0.000006,0.000515,0.127110,0
67,0.012601,0.000045,0.000010,0.126662,0.000396,0.000010,0.001181,0.140911,0
113,0.017024,0.000039,0.000004,0.088871,0.000334,0.000005,0.004450,0.110734,0
71,0.023036,0.000062,0.000005,0.018828,0.000391,0.000008,0.008061,0.050400,0
87,0.011289,0.000039,0.000004,0.088773,0.000338,0.000004,0.008618,0.109074,0
74,0.009585,0.000038,0.000005,0.102424,0.000351,0.000006,0.003202,0.115616,0
118,0.013558,0.000040,0.000005,0.016048,0.000332,0.000004,0.000210,0.030198,0
100,0.010751,0.000043,0.000003,0.104863,0.000323,0.000005,0.000232,0.116224,0
102,0.012943,0.000050,0.000005,0.052989,0.000694,0.000016,0.002986,0.069697,0
88,0.011339,0.000039,0.000004,0.013745,0.000335,0.000004,0.008856,0.034330,0
110,0.014981,0.000048,0.000005,0.116764,0.000342,0.000007,0.000646,0.132796,0
101,0.011191,0.000043,0.000003,0.026128,0.000348,0.000005,0.000254,0.037975,0
106,0.012889,0.000040,0.000003,0.096166,0.000354,0.000006,0.007183,0.116649,0
89,0.010405,0.000042,0.000004,0.030156,0.000385,0.000005,0.008726,0.049733,0
102,0.011841,0.000041,0.000004,0.028296,0.000361,0.000004,0.000265,0.040814,0
111,0.014444,0.000042,0.000004,0.050568,0.000388,0.000006,0.000809,0.066266,0
107,0.014719,0.000048,0.000004,0.105929,0.000338,0.000006,0.000476,0.121524,0
119,0.010733,0.000039,0.000004,0.082328,0.000324,0.000005,0.000223,0.093658,0
98,0.012969,0.000048,0.000006,0.145526,0.000390,0.000008,0.010368,0.169325,0
114,0.015008,0.000039,0.000004,0.094928,0.000338,0.000004,0.004118,0.114445,0
75,0.011672,0.000044,0.000005,0.099295,0.000336,0.000007,0.004373,0.115738,0
72,0.011032,0.000049,0.000005,0.135520,0.000435,0.000008,0.007458,0.154515,0
108,0.013794,0.000051,0.000005,0.045379,0.000361,0.000006,0.000510,0.060109,0
68,0.015524,0.000044,0.000007,0.161608,0.000614,0.000011,0.002253,0.180071,0
99,0.015617,0.000080,0.000011,0.038398,0.000477,0.000008,0.010289,0.064890,0
90,0.009331,0.000036,0.000005,0.090599,0.000369,0.000005,0.008857,0.109210,0
103,0.012141,0.000048,0.000006,0.156173,0.000548,0.000009,0.001835,0.170769,0
107,0.014594,0.000039,0.000005,0.113086,0.000436,0.000006,0.006584,0.134759,0
103,0.010877,0.000035,0.000004,0.103818,0.000363,0.000004,0.000256,0.115361,0
120,0.012770,0.000040,0.000004,0.101355,0.000358,0.000004,0.000222,0.114757,0
112,0.013713,0.000042,0.000004,0.103841,0.000329,0.000005,0.000704,0.118642,0
76,0.013328,0.000043,0.000005,0.099444,0.000329,0.000007,0.003938,0.117102,0
115,0.015319,0.000043,0.000005,0.103793,0.000334,0.000004,0.004308,0.123811,0
91,0.011282,0.000043,0.000005,0.027406,0.000368,0.000005,0.009040,0.048157,0
69,0.012682,0.000038,0.000007,0.096893,0.000412,0.000006,0.001105,0.111148,0
109,0.015015,0.000049,0.000005,0.112831,0.000377,0.000008,0.000430,0.128718,0
100,0.010750,0.000047,0.000005,0.108420,0.000470,0.000010,0.009797,0.129508,0
73,0.012976,0.000051,0.000004,0.145549,0.000425,0.000010,0.008748,0.167773,0
104,0.010914,0.000069,0.000004,0.095932,0.000359,0.000005,0.000274,0.107560,0
108,0.017874,0.000042,0.000006,0.096088,0.000342,0.000005,0.006464,0.120827,0
113,0.014285,0.000041,0.000005,0.083351,0.000324,0.000005,0.000781,0.098798,0
77,0.010421,0.000038,0.000004,0.093233,0.000381,0.000006,0.004396,0.108488,0
104,0.013500,0.000051,0.000006,0.129871,0.000534,0.000010,0.002142,0.146125,0
116,0.014578,0.000036,0.000004,0.095240,0.000343,0.000006,0.004915,0.115129,0
110,0.015041,0.000045,0.000004,0.035642,0.000349,0.000005,0.000413,0.051503,0
92,0.010719,0.000043,0.000005,0.099414,0.000354,0.000005,0.008660,0.119205,0
121,0.013027,0.000044,0.000003,0.134339,0.000465,0.000007,0.000254,0.148141,0
109,0.015146,0.000061,0.000004,0.031429,0.000361,0.000005,0.006201,0.053215,0
105,0.014713,0.000053,0.000007,0.013354,0.000653,0.000025,0.004489,0.033309,0
70,0.011291,0.000040,0.000007,0.092847,0.000347,0.000006,0.001033,0.105577,0
117,0.011809,0.000039,0.000004,0.019796,0.000376,0.000006,0.004255,0.036296,0
106,0.014083,0.000053,0.000005,0.013282,0.000422,0.000007,0.001793,0.029654,0
105,0.009571,0.000041,0.000004,0.085762,0.000289,0.000005,0.000226,0.095901,0
118,0.012437,0.000037,0.000004,0.013857,0.000356,0.000006,0.004285,0.030989,0
110,0.010942,0.000040,0.000003,0.049858,0.000442,0.000005,0.006466,0.067770,0
78,0.011412,0.000041,0.000003,0.092859,0.000363,0.000006,0.003899,0.108591,0
114,0.014481,0.000039,0.000005,0.109826,0.000478,0.000011,0.001190,0.126037,0
111,0.010157,0.000044,0.000004,0.090010,0.000377,0.000007,0.000460,0.101063,0
101,0.012450,0.000043,0.000005,0.131589,0.000519,0.000011,0.011836,0.156465,0
74,0.013684,0.000053,0.000004,0.149644,0.000345,0.000004,0.006387,0.170128,0
93,0.011219,0.000041,0.000005,0.105765,0.000385,0.000005,0.009434,0.126863,0
122,0.016968,0.000048,0.000006,0.112419,0.000412,0.000007,0.000266,0.130128,0
106,0.008846,0.000036,0.000003,0.093922,0.000336,0.000005,0.000258,0.103409,0
75,0.010482,0.000038,0.000004,0.014228,0.000355,0.000005,0.005652,0.030771,0
71,0.010692,0.000043,0.000008,0.121442,0.000340,0.000005,0.000943,0.133477,0
119,0.011313,0.000043,0.000004,0.096882,0.000328,0.000005,0.004225,0.112808,0
94,0.016471,0.000039,0.000004,0.029662,0.000364,0.000005,0.008964,0.055517,0
79,0.009473,0.000041,0.000004,0.102981,0.000374,0.000006,0.003674,0.116561,0
112,0.013793,0.000041,0.000004,0.103140,0.000365,0.000007,0.000488,0.117842,0
72,0.010012,0.000042,0.000005,0.038022,0.000343,0.000004,0.000909,0.049343,0
111,0.016278,0.000045,0.000005,0.105587,0.000340,0.000005,0.006472,0.128740,0
107,0.016550,0.000054,0.000007,0.153714,0.000433,0.000008,0.001557,0.172331,0
120,0.014313,0.000042,0.000004,0.026055,0.000358,0.000006,0.004940,0.045726,0
123,0.014694,0.000040,0.000003,0.093953,0.000348,0.000006,0.000216,0.109264,0
107,0.011192,0.000039,0.000003,0.088025,0.000301,0.000004,0.000233,0.099799,0
76,0.011081,0.000073,0.000005,0.091827,0.000350,0.000005,0.005619,0.108970,0
102,0.015433,0.000070,0.000005,0.159974,0.000565,0.000010,0.012373,0.188444,0
108,0.009913,0.000040,0.000003,0.024790,0.000328,0.000005,0.000281,0.035363,0
80,0.011597,0.000042,0.000004,0.081184,0.000328,0.000005,0.003582,0.096748,0
115,0.019459,0.000047,0.000006,0.192291,0.000509,0.000008,0.000896,0.213222,0
112,0.013946,0.000042,0.000005,0.083423,0.000308,0.000004,0.005677,0.103413,0
113,0.014997,0.000042,0.000004,0.089364,0.000350,0.000006,0.000483,0.105247,0
73,0.009874,0.000037,0.000006,0.102606,0.000326,0.000005,0.001044,0.113904,0
121,0.011841,0.000042,0.000005,0.092833,0.000348,0.000005,0.004469,0.109551,0
95,0.013290,0.000049,0.000005,0.130143,0.000369,0.000006,0.008145,0.152015,0
113,0.016086,0.000049,0.000006,0.021335,0.000354,0.000005,0.006918,0.044760,0
114,0.016222,0.000043,0.000005,0.028315,0.000383,0.000007,0.000507,0.045487,0
77,0.010162,0.000039,0.000004,0.094007,0.000405,0.000005,0.006326,0.110956,0
124,0.012698,0.000044,0.000006,0.114155,0.000376,0.000006,0.000204,0.127490,0
108,0.013043,0.000067,0.000006,0.148136,0.000473,0.000012,0.001712,0.163458,0
122,0.023487,0.000093,0.000010,0.022402,0.000323,0.000004,0.006147,0.052480,0
109,0.010373,0.000041,0.000004,0.086170,0.000403,0.000006,0.000360,0.097362,0
114,0.010667,0.000041,0.000004,0.012108,0.000337,0.000004,0.006443,0.029612,0
81,0.014013,0.000042,0.000003,0.090059,0.000360,0.000009,0.003940,0.108436,0
103,0.022190,0.000055,0.000004,0.102152,0.000605,0.000011,0.010916,0.135946,0
110,0.012182,0.000047,0.000004,0.025491,0.000324,0.000005,0.000247,0.038303,0
96,0.010174,0.000039,0.000004,0.084695,0.000377,0.000005,0.009017,0.104319,0
74,0.010416,0.000042,0.000009,0.105174,0.000364,0.000005,0.001078,0.117093,0
82,0.017994,0.000047,0.000004,0.031003,0.000363,0.000007,0.004005,0.053431,0
111,0.013034,0.000039,0.000004,0.027725,0.000356,0.000006,0.000270,0.041438,0
116,0.017179,0.000054,0.000005,0.153378,0.000403,0.000008,0.000923,0.171957,0
97,0.009885,0.000037,0.000004,0.022641,0.000366,0.000004,0.008100,0.041048,0
115,0.010849,0.000048,0.000004,0.109847,0.000411,0.000007,0.000474,0.121643,0
78,0.012567,0.000047,0.000004,0.103989,0.000357,0.000004,0.006150,0.123125,0
112,0.010709,0.000038,0.000004,0.025243,0.000332,0.000004,0.000255,0.036586,0
115,0.010489,0.000041,0.000003,0.102196,0.000352,0.000005,0.006645,0.119738,0
109,0.017751,0.000050,0.000007,0.144601,0.000476,0.000009,0.001808,0.164712,0
75,0.017539,0.000043,0.000013,0.091452,0.000397,0.000006,0.000934,0.110394,0
83,0.009701,0.000036,0.000004,0.080299,0.000325,0.000007,0.003587,0.093969,0
116,0.015193,0.000042,0.000004,0.019869,0.000339,0.000005,0.010991,0.046454,0
64,0.027759,0.000068,0.000008,0.174268,0.001184,0.000027,0.001268,0.204605,0
123,0.015046,0.000053,0.000008,0.164978,0.000983,0.000023,0.007822,0.188932,0
125,0.014056,0.000046,0.000005,0.180083,0.000539,0.000009,0.000310,0.195054,0
76,0.011277,0.000037,0.000006,0.024092,0.000365,0.000005,0.001140,0.036927,0
65,0.014319,0.000052,0.000005,0.015260,0.000410,0.000008,0.000380,0.030440,0
84,0.010843,0.000045,0.000004,0.025820,0.000390,0.000008,0.004271,0.041388,0
98,0.010760,0.000039,0.000004,0.099959,0.000361,0.000006,0.008630,0.119766,0
116,0.015536,0.000043,0.000005,0.098255,0.000382,0.000006,0.000466,0.114696,0
104,0.013519,0.000064,0.000006,0.158327,0.000467,0.000011,0.011762,0.184167,0
113,0.011046,0.000044,0.000005,0.087198,0.000344,0.000004,0.000246,0.098889,0
79,0.013465,0.000044,0.000005,0.095460,0.000326,0.000005,0.005816,0.115127,0
117,0.013828,0.000043,0.000005,0.143051,0.000492,0.000009,0.001171,0.158609,0
126,0.017539,0.000051,0.000006,0.042783,0.000441,0.000009,0.000302,0.061136,0
117,0.012979,0.000041,0.000006,0.028585,0.000367,0.000006,0.000417,0.042404,0
99,0.011162,0.000043,0.000005,0.045615,0.000385,0.000005,0.009256,0.066482,0
117,0.011310,0.000042,0.000004,0.107295,0.000457,0.000004,0.006675,0.125795,0
85,0.011179,0.000045,0.000004,0.079171,0.000333,0.000007,0.003993,0.094739,0
77,0.010662,0.000043,0.000008,0.095949,0.000340,0.000004,0.000925,0.107936,0
114,0.010326,0.000038,0.000005,0.085913,0.000299,0.000004,0.000239,0.096828,0
110,0.012365,0.000054,0.000006,0.156739,0.000344,0.000005,0.001450,0.170969,0
80,0.011032,0.000040,0.000004,0.094280,0.000424,0.000007,0.006090,0.111884,0
118,0.015381,0.000041,0.000005,0.074412,0.000357,0.000007,0.000490,0.090696,0
78,0.010548,0.000037,0.000007,0.036227,0.000320,0.000004,0.000934,0.048082,0
124,0.019948,0.000063,0.000008,0.153526,0.000470,0.000010,0.007612,0.181649,0
105,0.011854,0.000047,0.000006,0.137650,0.000404,0.000006,0.010332,0.160311,0
66,0.012334,0.000052,0.000006,0.169855,0.000494,0.000051,0.000418,0.183215,0
86,0.010700,0.000044,0.000004,0.089792,0.000374,0.000008,0.004158,0.105091,0
111,0.009716,0.000038,0.000006,0.077317,0.000297,0.000005,0.001218,0.088604,0
127,0.013791,0.000048,0.000005,0.155831,0.000445,0.000008,0.000262,0.170394,0
118,0.016953,0.000047,0.000005,0.099777,0.000365,0.000004,0.006628,0.123799,0
100,0.009376,0.000037,0.000004,0.124545,0.000543,0.000011,0.011382,0.145908,0
87,0.010677,0.000044,0.000003,0.010523,0.000326,0.000005,0.004147,0.025733,0
112,0.010585,0.000040,0.000007,0.015234,0.000321,0.000005,0.001359,0.027557,0
118,0.023916,0.000054,0.000007,0.192076,0.000479,0.000011,0.001005,0.217555,0
119,0.013759,0.000042,0.000004,0.102045,0.000352,0.000007,0.000485,0.116695,0
81,0.012021,0.000044,0.000004,0.110115,0.000369,0.000005,0.006405,0.128973,0
115,0.014535,0.000055,0.000005,0.139488,0.000342,0.000005,0.000284,0.154718,0
79,0.010629,0.000036,0.000006,0.106639,0.000398,0.000006,0.001000,0.118720,0
119,0.016049,0.000041,0.000004,0.046740,0.000399,0.000005,0.006893,0.070140,0
113,0.010621,0.000039,0.000006,0.040281,0.000401,0.000005,0.001370,0.052730,0
101,0.014837,0.000051,0.000005,0.053842,0.000493,0.000013,0.012581,0.081833,0
106,0.012188,0.000043,0.000003,0.117302,0.000388,0.000006,0.006455,0.136391,0
82,0.011273,0.000039,0.000004,0.029901,0.000361,0.000004,0.006814,0.048402,0
125,0.022834,0.000056,0.000005,0.127879,0.000800,0.000008,0.009459,0.161052,0
88,0.010760,0.000040,0.000004,0.072836,0.000373,0.000007,0.004335,0.088361,0
120,0.021737,0.000043,0.000006,0.046962,0.000350,0.000006,0.000535,0.069642,0
67,0.011575,0.000050,0.000004,0.150453,0.000545,0.000012,0.000455,0.163101,0
89,0.011201,0.000041,0.000005,0.018235,0.000353,0.000039,0.004978,0.034861,0
116,0.011071,0.000039,0.000004,0.085933,0.000361,0.000005,0.000267,0.097683,0
80,0.011159,0.000041,0.000007,0.096631,0.000356,0.000005,0.000981,0.109185,0
114,0.010383,0.000042,0.000006,0.099303,0.000341,0.000004,0.001290,0.111376,0
120,0.013511,0.000038,0.000004,0.105102,0.000361,0.000004,0.006035,0.125065,0
83,0.011698,0.000039,0.000004,0.095170,0.000399,0.000004,0.005899,0.113222,0
107,0.010621,0.000042,0.000005,0.103588,0.000432,0.000008,0.012248,0.126956,0
121,0.015056,0.000041,0.000004,0.093562,0.000361,0.000007,0.000583,0.109620,0
115,0.010946,0.000047,0.000006,0.024571,0.000335,0.000005,0.001414,0.037330,0
119,0.023497,0.000076,0.000008,0.165112,0.000473,0.000010,0.001065,0.190247,0
90,0.010026,0.000037,0.000004,0.078919,0.000318,0.000005,0.003661,0.092977,0
121,0.014904,0.000044,0.000004,0.028048,0.000313,0.000005,0.005640,0.048967,0
117,0.011487,0.000044,0.000004,0.094454,0.000366,0.000004,0.000246,0.106608,0
116,0.009789,0.000042,0.000005,0.024590,0.000360,0.000007,0.001365,0.036164,0
102,0.012545,0.000048,0.000005,0.157105,0.000514,0.000011,0.010952,0.181191,0
108,0.014458,0.000052,0.000007,0.026129,0.000483,0.000010,0.010564,0.051715,0
81,0.013634,0.000041,0.000008,0.098983,0.000466,0.000005,0.001085,0.114232,0
68,0.018080,0.000080,0.000008,0.153647,0.000537,0.000010,0.000460,0.172827,0
84,0.011745,0.000043,0.000004,0.091228,0.000382,0.000005,0.006652,0.110070,0
