file,dataset,shape,dtype,min,max,mean,std,nan_count,nan_ratio(%),zero_count,zero_ratio(%),special_-99999_count,special_ratio(%),total_elements
sample_42.h5,rgb,"(1280, 1280, 11, 4)",uint8,0.0,255.0,72.421278,67.185786,0,0.0,440940,0.61,0,0.0,72089600
sample_42.h5,sar,"(1280, 1280, 9, 1)",uint8,1.0,255.0,63.457035,48.484295,0,0.0,0,0.0,0,0.0,14745600
sample_42.h5,srtm,"(1280, 1280, 1, 1)",int16,329.0,936.0,592.77373,136.973685,0,0.0,0,0.0,0,0.0,1638400
sample_42.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_42.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.005432,0.73701,0,0.0,13106488,99.99,0,0.0,13107200
sample_42.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,40.0,10.086298,1.451002,0,0.0,0,0.0,0,0.0,1638400
sample_6.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,1.783315,0.814767,0,0.0,212470,12.97,0,0.0,1638400
sample_6.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,0.0,2.0,1.562248,0.821888,0,0.0,351744,21.47,0,0.0,1638400
sample_6.h5,latlon,"(2,)",float32,29.212563,118.058403,73.635483,44.42292,0,0.0,0,0.0,0,0.0,2
sample_6.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,59.031578,50.223407,0,0.0,0,0.0,0,0.0,24576000
sample_6.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_6.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_6.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_6.h5,rgb,"(1280, 1280, 13, 4)",uint8,6.0,255.0,68.433152,55.059373,0,0.0,0,0.0,0,0.0,85196800
sample_6.h5,sar,"(1280, 1280, 11, 1)",uint8,1.0,255.0,64.918229,52.235108,0,0.0,0,0.0,0,0.0,18022400
sample_6.h5,srtm,"(1280, 1280, 1, 1)",int16,186.0,707.0,400.703491,120.988222,0,0.0,0,0.0,0,0.0,1638400
sample_6.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_6.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.031013,1.760792,0,0.0,13103135,99.97,0,0.0,13107200
sample_6.h5,worldcover,"(1280, 1280, 1, 1)",int8,0.0,50.0,8.087152,4.916392,0,0.0,351763,21.47,0,0.0,1638400
sample_29.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.12112,0.756407,0,0.0,57,0.0,0,0.0,1638400
sample_29.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,8.0,2.011451,0.444778,0,0.0,0,0.0,0,0.0,1638400
sample_29.h5,latlon,"(2,)",float32,29.235237,118.11132,73.673279,44.438042,0,0.0,0,0.0,0,0.0,2
sample_29.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,65.945463,48.81652,0,0.0,0,0.0,0,0.0,24576000
sample_29.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_29.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_29.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.666667,0.471405,0,0.0,5,33.33,0,0.0,15
sample_29.h5,rgb,"(1280, 1280, 11, 4)",uint8,4.0,255.0,64.247115,52.461043,0,0.0,0,0.0,0,0.0,72089600
sample_29.h5,sar,"(1280, 1280, 10, 1)",uint8,1.0,255.0,70.064097,52.012124,0,0.0,0,0.0,0,0.0,16384000
sample_29.h5,srtm,"(1280, 1280, 1, 1)",int16,196.0,727.0,420.296993,110.006045,0,0.0,0,0.0,0,0.0,1638400
sample_29.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_29.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.121994,3.490633,0,0.0,13091210,99.88,0,0.0,13107200
sample_29.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,80.0,10.610962,4.458524,0,0.0,0,0.0,0,0.0,1638400
sample_13.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.023914,0.376651,0,0.0,3,0.0,0,0.0,1638400
sample_13.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,2.0,1.996429,0.059652,0,0.0,0,0.0,0,0.0,1638400
sample_13.h5,latlon,"(2,)",float32,29.166149,118.084251,73.6252,44.459051,0,0.0,0,0.0,0,0.0,2
sample_13.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,60.154885,48.650986,0,0.0,0,0.0,0,0.0,24576000
sample_13.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_13.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_13.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_13.h5,rgb,"(1280, 1280, 13, 4)",uint8,7.0,255.0,62.728371,46.642001,0,0.0,0,0.0,0,0.0,85196800
sample_13.h5,sar,"(1280, 1280, 11, 1)",uint8,1.0,255.0,66.354637,53.099441,0,0.0,0,0.0,0,0.0,18022400
sample_13.h5,srtm,"(1280, 1280, 1, 1)",int16,122.0,544.0,342.323621,89.65286,0,0.0,0,0.0,0,0.0,1638400
sample_13.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_13.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.006264,0.791413,0,0.0,13106379,99.99,0,0.0,13107200
sample_13.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,60.0,10.105963,1.718307,0,0.0,0,0.0,0,0.0,1638400
sample_25.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.056612,0.496253,0,0.0,61,0.0,0,0.0,1638400
sample_25.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,2.0,1.985284,0.120414,0,0.0,0,0.0,0,0.0,1638400
sample_25.h5,latlon,"(2,)",float32,29.142832,118.110321,73.626576,44.483745,0,0.0,0,0.0,0,0.0,2
sample_25.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,58.33148,47.524383,0,0.0,0,0.0,0,0.0,24576000
sample_25.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_25.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_25.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_25.h5,rgb,"(1280, 1280, 11, 4)",uint8,0.0,255.0,69.174683,57.607691,0,0.0,4248,0.01,0,0.0,72089600
sample_25.h5,sar,"(1280, 1280, 11, 1)",uint8,1.0,255.0,63.556629,50.955416,0,0.0,0,0.0,0,0.0,18022400
sample_25.h5,srtm,"(1280, 1280, 1, 1)",int16,184.0,625.0,369.292541,105.722515,0,0.0,0,0.0,0,0.0,1638400
sample_25.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_25.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.103081,3.208964,0,0.0,13093689,99.9,0,0.0,13107200
sample_25.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,60.0,10.43623,3.617332,0,0.0,0,0.0,0,0.0,1638400
sample_33.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,1.0,9.0,2.001176,0.097774,0,0.0,0,0.0,0,0.0,1638400
sample_33.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,0.0,2.0,1.9875,0.157619,0,0.0,10240,0.62,0,0.0,1638400
sample_33.h5,latlon,"(2,)",float32,29.027103,118.135368,73.581236,44.554132,0,0.0,0,0.0,0,0.0,2
sample_33.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,56.809787,53.878736,0,0.0,0,0.0,0,0.0,24576000
sample_33.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_33.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_33.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.666667,0.471405,0,0.0,5,33.33,0,0.0,15
sample_33.h5,rgb,"(1280, 1280, 13, 4)",uint8,3.0,255.0,85.215683,79.0175,0,0.0,0,0.0,0,0.0,85196800
sample_33.h5,sar,"(1280, 1280, 10, 1)",uint8,1.0,255.0,58.982871,57.988378,0,0.0,0,0.0,0,0.0,16384000
sample_33.h5,srtm,"(1280, 1280, 1, 1)",int16,280.0,1047.0,603.015263,173.664962,0,0.0,0,0.0,0,0.0,1638400
sample_33.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_33.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,0.0,0.0,0.0,0,0.0,13107200,100.0,0,0.0,13107200
sample_33.h5,worldcover,"(1280, 1280, 1, 1)",int8,0.0,40.0,9.935443,0.864216,0,0.0,11049,0.67,0,0.0,1638400
sample_40.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.355508,1.19307,0,0.0,201,0.01,0,0.0,1638400
sample_40.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,8.0,1.928049,0.55705,0,0.0,0,0.0,0,0.0,1638400
sample_40.h5,latlon,"(2,)",float32,29.188814,118.137146,73.66298,44.474166,0,0.0,0,0.0,0,0.0,2
sample_40.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,59.046946,48.358931,0,0.0,0,0.0,0,0.0,24576000
sample_40.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_40.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_40.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.666667,0.471405,0,0.0,5,33.33,0,0.0,15
sample_40.h5,rgb,"(1280, 1280, 11, 4)",uint8,0.0,255.0,69.248177,54.631841,0,0.0,94240,0.13,0,0.0,72089600
sample_40.h5,sar,"(1280, 1280, 10, 1)",uint8,1.0,255.0,62.644355,49.302683,0,0.0,0,0.0,0,0.0,16384000
sample_40.h5,srtm,"(1280, 1280, 1, 1)",int16,149.0,526.0,254.979885,53.170038,0,0.0,0,0.0,0,0.0,1638400
sample_40.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_40.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.397308,6.290706,0,0.0,13055124,99.6,0,0.0,13107200
sample_40.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,80.0,12.22337,8.164727,0,0.0,0,0.0,0,0.0,1638400
sample_1.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.362836,1.380498,0,0.0,44440,2.71,0,0.0,1638400
sample_1.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,0.0,8.0,1.919128,0.926698,0,0.0,80252,4.9,0,0.0,1638400
sample_1.h5,latlon,"(2,)",float32,29.097054,118.05722,73.577137,44.480083,0,0.0,0,0.0,0,0.0,2
sample_1.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,58.347117,48.470438,0,0.0,0,0.0,0,0.0,24576000
sample_1.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_1.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_1.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_1.h5,rgb,"(1280, 1280, 13, 4)",uint8,3.0,255.0,64.307696,46.354828,0,0.0,0,0.0,0,0.0,85196800
sample_1.h5,sar,"(1280, 1280, 11, 1)",uint8,0.0,255.0,59.456072,50.512957,0,0.0,217484,1.21,0,0.0,18022400
sample_1.h5,srtm,"(1280, 1280, 1, 1)",int16,81.0,370.0,169.755865,48.638825,0,0.0,0,0.0,0,0.0,1638400
sample_1.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_1.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.615936,7.823954,0,0.0,13026468,99.38,0,0.0,13107200
sample_1.h5,worldcover,"(1280, 1280, 1, 1)",int8,0.0,80.0,12.350452,10.015986,0,0.0,83611,5.1,0,0.0,1638400
sample_14.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.597572,1.602219,0,0.0,259,0.02,0,0.0,1638400
sample_14.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,8.0,1.954225,0.869857,0,0.0,0,0.0,0,0.0,1638400
sample_14.h5,latlon,"(2,)",float32,29.189251,118.084496,73.636873,44.447622,0,0.0,0,0.0,0,0.0,2
sample_14.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,54.179409,47.554729,0,0.0,0,0.0,0,0.0,24576000
sample_14.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_14.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_14.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_14.h5,rgb,"(1280, 1280, 13, 4)",uint8,2.0,255.0,63.617872,42.197397,0,0.0,0,0.0,0,0.0,85196800
sample_14.h5,sar,"(1280, 1280, 11, 1)",uint8,1.0,255.0,58.903838,48.185256,0,0.0,0,0.0,0,0.0,18022400
sample_14.h5,srtm,"(1280, 1280, 1, 1)",int16,106.0,401.0,206.921505,52.497552,0,0.0,0,0.0,0,0.0,1638400
sample_14.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_14.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.42794,6.527703,0,0.0,13051109,99.57,0,0.0,13107200
sample_14.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,80.0,12.954535,9.377202,0,0.0,0,0.0,0,0.0,1638400
sample_18.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,1.962114,1.008113,0,0.0,139488,8.51,0,0.0,1638400
sample_18.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,0.0,8.0,1.690921,0.739022,0,0.0,253506,15.47,0,0.0,1638400
sample_18.h5,latlon,"(2,)",float32,29.281656,118.085472,73.683564,44.401908,0,0.0,0,0.0,0,0.0,2
sample_18.h5,lt1,"(1280, 1280, 14, 1)",uint8,1.0,255.0,60.494406,51.110717,0,0.0,0,0.0,0,0.0,22937600
sample_18.h5,missing_timesteps_masks/lt1,"(15,)",bool,0.0,1.0,0.933333,0.249444,0,0.0,1,6.67,0,0.0,15
sample_18.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_18.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_18.h5,rgb,"(1280, 1280, 13, 4)",uint8,0.0,255.0,80.366697,72.120882,0,0.0,505852,0.59,0,0.0,85196800
sample_18.h5,sar,"(1280, 1280, 11, 1)",uint8,0.0,255.0,60.10808,50.581959,0,0.0,6,0.0,0,0.0,18022400
sample_18.h5,srtm,"(1280, 1280, 1, 1)",int16,430.0,1015.0,686.071451,109.431568,0,0.0,0,0.0,0,0.0,1638400
sample_18.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_18.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.026505,1.627805,0,0.0,13103726,99.97,0,0.0,13107200
sample_18.h5,worldcover,"(1280, 1280, 1, 1)",int8,0.0,60.0,8.623621,4.076836,0,0.0,245837,15.0,0,0.0,1638400
sample_22.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.221901,1.007954,0,0.0,146,0.01,0,0.0,1638400
sample_22.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,8.0,1.982948,0.552104,0,0.0,0,0.0,0,0.0,1638400
sample_22.h5,latlon,"(2,)",float32,29.073526,118.109581,73.591554,44.518027,0,0.0,0,0.0,0,0.0,2
sample_22.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,57.254406,50.087947,0,0.0,0,0.0,0,0.0,24576000
sample_22.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_22.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_22.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.6,0.489898,0,0.0,6,40.0,0,0.0,15
sample_22.h5,rgb,"(1280, 1280, 13, 4)",uint8,0.0,255.0,74.698669,62.31384,0,0.0,303240,0.36,0,0.0,85196800
sample_22.h5,sar,"(1280, 1280, 9, 1)",uint8,0.0,255.0,59.023203,52.277588,0,0.0,27170,0.18,0,0.0,14745600
sample_22.h5,srtm,"(1280, 1280, 1, 1)",int16,199.0,545.0,344.11325,80.746741,0,0.0,0,0.0,0,0.0,1638400
sample_22.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_22.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.242409,4.917531,0,0.0,13075427,99.76,0,0.0,13107200
sample_22.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,80.0,11.930267,8.219371,0,0.0,0,0.0,0,0.0,1638400
sample_34.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.886432,1.841097,0,0.0,365,0.02,0,0.0,1638400
sample_34.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,8.0,1.940198,1.272895,0,0.0,0,0.0,0,0.0,1638400
sample_34.h5,latlon,"(2,)",float32,29.050205,118.13562,73.592913,44.542707,0,0.0,0,0.0,0,0.0,2
sample_34.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,59.520456,47.567746,0,0.0,0,0.0,0,0.0,24576000
sample_34.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_34.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_34.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.6,0.489898,0,0.0,6,40.0,0,0.0,15
sample_34.h5,rgb,"(1280, 1280, 13, 4)",uint8,1.0,255.0,78.091008,60.037288,0,0.0,0,0.0,0,0.0,85196800
sample_34.h5,sar,"(1280, 1280, 9, 1)",uint8,0.0,255.0,61.15319,47.150878,0,0.0,8633,0.06,0,0.0,14745600
sample_34.h5,srtm,"(1280, 1280, 1, 1)",int16,186.0,491.0,279.381539,69.654653,0,0.0,0,0.0,0,0.0,1638400
sample_34.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_34.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,2.007713,14.026419,0,0.0,12844045,97.99,0,0.0,13107200
sample_34.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,80.0,18.629138,14.654414,0,0.0,0,0.0,0,0.0,1638400
sample_38.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.10272,0.692828,0,0.0,132,0.01,0,0.0,1638400
sample_38.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,2.0,1.984466,0.123664,0,0.0,0,0.0,0,0.0,1638400
sample_38.h5,latlon,"(2,)",float32,29.142611,118.136635,73.639623,44.497012,0,0.0,0,0.0,0,0.0,2
sample_38.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,58.056775,50.891096,0,0.0,0,0.0,0,0.0,24576000
sample_38.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_38.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_38.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.8,0.4,0,0.0,3,20.0,0,0.0,15
sample_38.h5,rgb,"(1280, 1280, 11, 4)",uint8,5.0,255.0,68.872223,58.092567,0,0.0,0,0.0,0,0.0,72089600
sample_38.h5,sar,"(1280, 1280, 12, 1)",uint8,1.0,255.0,65.192375,54.590595,0,0.0,0,0.0,0,0.0,19660800
sample_38.h5,srtm,"(1280, 1280, 1, 1)",int16,213.0,604.0,387.632737,95.755276,0,0.0,0,0.0,0,0.0,1638400
sample_38.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_38.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.081856,2.859874,0,0.0,13096471,99.92,0,0.0,13107200
sample_38.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,50.0,10.439441,3.722311,0,0.0,0,0.0,0,0.0,1638400
sample_47.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,3.000283,1.867066,0,0.0,345,0.02,0,0.0,1638400
sample_47.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,8.0,1.88613,1.255084,0,0.0,0,0.0,0,0.0,1638400
sample_47.h5,latlon,"(2,)",float32,29.04998,118.161911,73.605946,44.555965,0,0.0,0,0.0,0,0.0,2
sample_47.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,56.604025,45.389341,0,0.0,0,0.0,0,0.0,24576000
sample_47.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_47.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_47.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.4,0.489898,0,0.0,9,60.0,0,0.0,15
sample_47.h5,rgb,"(1280, 1280, 13, 4)",uint8,2.0,255.0,84.062878,67.962524,0,0.0,0,0.0,0,0.0,85196800
sample_47.h5,sar,"(1280, 1280, 6, 1)",uint8,1.0,255.0,61.48013,46.988821,0,0.0,0,0.0,0,0.0,9830400
sample_47.h5,srtm,"(1280, 1280, 1, 1)",int16,160.0,558.0,265.473939,88.937683,0,0.0,0,0.0,0,0.0,1638400
sample_47.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_47.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,3.00576,17.074584,0,0.0,12713229,96.99,0,0.0,13107200
sample_47.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,80.0,19.492322,14.70966,0,0.0,0,0.0,0,0.0,1638400
=== 全文件汇总 ===,landcover_1m,-,-,-,-,-,-,0,0.0,2858116,3.49,0,0.0,81920000
=== 全文件汇总 ===,landcover_30m,-,-,-,-,-,-,0,0.0,4291747,5.24,0,0.0,81920000
=== 全文件汇总 ===,latlon,-,-,-,-,-,-,0,0.0,0,0.0,0,0.0,100
=== 全文件汇总 ===,lt1,-,-,-,-,-,-,0,0.0,0,0.0,0,0.0,1218969600
=== 全文件汇总 ===,missing_timesteps_masks/lt1,-,-,-,-,-,-,0,0.0,6,0.8,0,0.0,750
=== 全文件汇总 ===,missing_timesteps_masks/rgb,-,-,-,-,-,-,0,0.0,139,18.53,0,0.0,750
=== 全文件汇总 ===,missing_timesteps_masks/sar,-,-,-,-,-,-,0,0.0,225,30.0,0,0.0,750
=== 全文件汇总 ===,rgb,-,-,-,-,-,-,0,0.0,5732388,0.14,0,0.0,4004249600
=== 全文件汇总 ===,sar,-,-,-,-,-,-,0,0.0,1104321,0.13,0,0.0,860160000
=== 全文件汇总 ===,srtm,-,-,-,-,-,-,0,0.0,0,0.0,0,0.0,81920000
=== 全文件汇总 ===,timestamps,-,-,-,-,-,-,0,0.0,100,4.44,0,0.0,2250
=== 全文件汇总 ===,worldcereal,-,-,-,-,-,-,0,0.0,653127481,99.66,0,0.0,655360000
=== 全文件汇总 ===,worldcover,-,-,-,-,-,-,0,0.0,4278817,5.22,0,0.0,81920000
