,model generator module name,loss type,backbone,desired input size,pretrained,lr backbone,lr head,optimizer,in chans,default input size,n backbone features,batch size,generate experiment dir,experiment name,experiment type,benchmark dir,benchmark name,partition name,tasks,seed,log dir,best step,score,epoch,train loss,convergence time,test loss,val loss,test metric,val metric,train metric,dataset,exp dir,csv log dir,model,weights,date str,date
4138,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,9.86549805821656e-05,0.0002935430970962305,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",8,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-18-2023_06:21:23convnext_base/m-bigearthnet/seed_8/csv_logs/version_2,18998,0.6479655504226683,151,6.616716564167291e-05,21120.0,3.755936861038208,3.712599515914917,0.6519423127174377,0.6476266980171204,0.9998699426651,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-18-2023 06:21:23convnext base/m-bigearthnet/seed 8,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-18-2023 06:21:23convnext base/m-bigearthnet/seed 8/csv logs/version 2,ConvNeXt-B-timm,,10-18-2023,2023-10-18
4139,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,9.86549805821657e-05,0.0002935430970962305,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",9,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-18-2023_06:21:23convnext_base/m-bigearthnet/seed_9/csv_logs/version_0,8155,0.6393797596295674,65,0.0001579982344992,9856.0,3.090674638748169,3.1344892978668213,0.6445071697235107,0.6430190801620483,0.9992526173591614,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-18-2023 06:21:23convnext base/m-bigearthnet/seed 9,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-18-2023 06:21:23convnext base/m-bigearthnet/seed 9/csv logs/version 0,ConvNeXt-B-timm,,10-18-2023,2023-10-18
4140,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,9.86549805821656e-05,0.0002935430970962305,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",10,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-18-2023_06:21:23convnext_base/m-bigearthnet/seed_10/csv_logs/version_2,20186,0.6467175881067911,161,1.0395456229161937e-06,24192.0,4.276412487030029,4.162206649780273,0.6480972766876221,0.6466531157493591,1.0,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-18-2023 06:21:23convnext base/m-bigearthnet/seed 10,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-18-2023 06:21:23convnext base/m-bigearthnet/seed 10/csv logs/version 2,ConvNeXt-B-timm,,10-18-2023,2023-10-18
4141,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,9.86549805821657e-05,0.0002935430970962305,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",11,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-18-2023_06:21:23convnext_base/m-bigearthnet/seed_11/csv_logs/version_0,9030,0.640047099855211,72,0.004767426289618,25216.0,2.981377124786377,2.9280948638916016,0.6451449394226074,0.6375080943107605,0.9996098875999452,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-18-2023 06:21:23convnext base/m-bigearthnet/seed 11,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-18-2023 06:21:23convnext base/m-bigearthnet/seed 11/csv logs/version 0,ConvNeXt-B-timm,,10-18-2023,2023-10-18
540,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",0,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_0/csv_logs/version_0,200,0.5306047333611382,15,0.0134722776710987,2688.0,2.188967227935791,2.18472671508789,0.526023805141449,0.5238816142082214,0.998735785484314,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 0,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 0/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
541,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",1,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_1/csv_logs/version_0,119,0.5266009834077622,9,0.0407032072544097,1408.0,1.6006343364715576,1.6084363460540771,0.5337191820144653,0.5260823965072632,0.95209401845932,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 1,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 1/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
542,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",2,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_2/csv_logs/version_0,213,0.5284322301546732,16,0.0073766410350799,2176.0,2.25485897064209,2.1778743267059326,0.5278679728507996,0.5271188616752625,0.9996836185455322,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 2,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 2/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
543,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",3,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_3/csv_logs/version_0,278,0.5301192005475361,21,0.0044229235500097,3072.0,2.423280000686645,2.383294582366944,0.5247726440429688,0.5297222137451172,1.0,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 3,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 3/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
544,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",4,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_4/csv_logs/version_0,180,0.5282104545169406,13,0.0235258974134922,1920.0,1.9987492561340328,1.9730591773986816,0.5210546851158142,0.5247591733932495,0.996531069278717,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 4,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 4/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
545,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",5,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_5/csv_logs/version_0,184,0.5344094104237026,14,0.0114480759948492,1792.0,2.0727992057800293,2.042926073074341,0.5265082120895386,0.5339713096618652,0.9990515112876892,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 5,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 5/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
546,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",6,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_6/csv_logs/version_0,106,0.5317262940936618,8,0.0929082185029983,1024.0,1.492026448249817,1.451229453086853,0.5232629776000977,0.5296229720115662,0.87890625,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 6,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 6/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
547,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",7,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_7/csv_logs/version_0,197,0.5264049304856194,15,0.0095077808946371,1920.0,2.1319785118103027,2.1204211711883545,0.5245556235313416,0.5252415537834167,0.998735785484314,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 7,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 7/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
548,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",8,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_8/csv_logs/version_0,265,0.5492255157894558,20,0.00439019408077,2816.0,2.276082754135132,2.197551727294922,0.5411764979362488,0.5485140681266785,1.0,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 8,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 8/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
549,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",9,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_9/csv_logs/version_0,154,0.5358964999516804,11,0.0273980051279068,1664.0,1.8919750452041624,1.875271797180176,0.5229131579399109,0.5339439511299133,0.99152809381485,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 9,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 9/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
550,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",10,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_10/csv_logs/version_0,297,0.5294658011860317,22,0.0032744780182838,3200.0,2.494731903076172,2.4428586959838867,0.5200380086898804,0.5290377140045166,1.0,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 10,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 10/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
551,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.000200913949123332,0.0005934430966747047,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",11,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-15-2023_06:43:51convnext_base/m-bigearthnet/seed_11/csv_logs/version_0,278,0.5096015135447184,21,0.0042947465553879,2560.0,2.5023114681243896,2.4623501300811768,0.5160085558891296,0.5094287395477295,1.0,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 11,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-15-2023 06:43:51convnext base/m-bigearthnet/seed 11/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
612,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.0003798211784354552,0.00012257400963414612,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",0,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-15-2023_09:01:39convnext_base/m-bigearthnet/seed_0/csv_logs/version_1,623,0.5826382239659628,19,0.0026577620301395,1792.0,2.1058309078216557,2.0617525577545166,0.5883733034133911,0.5817738175392151,0.999743402004242,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 0,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 0/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
613,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.0003798211784354552,0.00012257400963414612,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",1,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-15-2023_09:01:39convnext_base/m-bigearthnet/seed_1/csv_logs/version_1,615,0.5720546046892802,19,0.0045621232129633,2048.0,2.1451001167297363,2.089282751083374,0.5743550062179565,0.5707787275314331,0.9983344078063964,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 1,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 1/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
614,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.0003798211784354552,0.00012257400963414612,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",2,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-15-2023_09:01:39convnext_base/m-bigearthnet/seed_2/csv_logs/version_1,1887,0.5746046437157525,58,0.0003727927105501,8960.0,3.177966833114624,3.1197521686553955,0.5719191431999207,0.5745992660522461,1.0,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 2,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 2/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
615,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.0003798211784354552,0.00012257400963414612,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",3,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-15-2023_09:01:39convnext_base/m-bigearthnet/seed_3/csv_logs/version_1,2671,0.5835993025037977,83,8.792680455371737e-05,7552.0,3.111286163330078,3.0205368995666504,0.5815775394439697,0.5832512378692627,1.0,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 3,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 3/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
616,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.0003798211784354552,0.00012257400963414612,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",4,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-15-2023_09:01:39convnext_base/m-bigearthnet/seed_4/csv_logs/version_1,519,0.5759658681021795,16,0.0042371582239866,2304.0,2.051367282867432,2.018843650817871,0.5834641456604004,0.573913037776947,0.999358892440796,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 4,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 4/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
617,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.0003798211784354552,0.00012257400963414612,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",5,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-15-2023_09:01:39convnext_base/m-bigearthnet/seed_5/csv_logs/version_1,839,0.5844385623931884,26,0.0022956610191613,2688.0,2.3308656215667725,2.2605502605438232,0.5817846059799194,0.5835949182510376,0.9992305636405944,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 5,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 5/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
618,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.0003798211784354552,0.00012257400963414612,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",6,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-15-2023_09:01:39convnext_base/m-bigearthnet/seed_6/csv_logs/version_1,3575,0.5781692928738064,111,9.315127681475131e-05,9344.0,3.376450300216675,3.3387272357940674,0.5820048451423645,0.578005850315094,1.0,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 6,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 6/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
619,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.0003798211784354552,0.00012257400963414612,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",7,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-15-2023_09:01:39convnext_base/m-bigearthnet/seed_7/csv_logs/version_0,815,0.5785364111264546,25,0.0014169563073664,2432.0,2.333868265151977,2.319655656814575,0.5839493274688721,0.578657865524292,0.9992307424545288,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 7,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-15-2023 09:01:39convnext base/m-bigearthnet/seed 7/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
683,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",0,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_0/csv_logs/version_1,1067,0.5909351507822672,16,0.0496602356433868,3072.0,1.4291080236434937,1.479578733444214,0.5953312516212463,0.5931106209754944,0.9628608822822572,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 0,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 0/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
